id_proveedor,id_entidad,n_contratos,pct_no_competitiva,score_riesgo_favoritismo,label
P0081,E08,2,0.0,0.0,0
P0136,E14,1,1.0,0.0,0
P0208,E17,3,0.3333333333333333,0.0,0
P0028,E12,1,0.0,0.0,0
P0098,E03,2,0.0,0.0,0
P0188,E08,3,0.6666666666666666,0.0,0
P0153,E09,2,0.0,0.0,0
P0083,E06,3,0.0,0.0,0
P0162,E12,2,0.5,0.0,0
P0164,E09,2,0.5,0.0,0
P0030,E12,2,0.0,0.0,0
P0149,E07,1,0.0,0.0,0
P0064,E06,1,0.0,0.0,0
P0039,E09,2,0.5,0.0,0
P0119,E14,2,0.5,0.0,0
P0077,E11,1,0.0,0.0,0
P0052,E00,1,1.0,0.0,0
P0210,E03,1,0.0,0.0,0
P0026,E07,2,0.5,0.0,0
P0101,E14,3,0.6666666666666666,0.0,0
P0178,E12,1,0.0,0.0,0
P0213,E09,1,0.0,0.0,0
P0137,E04,2,0.0,0.0,0
P0011,E03,2,0.0,0.0,0
P0084,E05,1,1.0,0.0,0
P0078,E12,2,0.0,0.0,0
P0051,E00,1,0.0,0.0,0
P0169,E15,2,0.0,0.0,0
P0083,E08,1,1.0,0.0,0
P0140,E16,1,1.0,0.0,0
P0006,E15,1,0.0,0.0,0
P0023,E09,1,1.0,0.0,0
P0151,E17,1,0.0,0.0,0
P0068,E15,1,0.0,0.0,0
P0146,E10,1,0.0,0.0,0
P0111,E13,1,0.0,0.0,0
P0129,E01,2,0.0,0.0,0
P0057,E12,2,0.0,0.0,0
P0086,E17,2,0.0,0.0,0
P0069,E13,1,0.0,0.0,0
P0046,E11,1,0.0,0.0,0
P0007,E17,1,0.0,0.0,0
P0090,E10,3,0.6666666666666666,0.0,0
P0065,E17,2,0.0,0.0,0
P0177,E05,1,0.0,0.0,0
P0153,E03,1,1.0,0.0,0
P0137,E02,1,0.0,0.0,0
P0026,E05,2,0.5,0.0,0
P0037,E05,1,0.0,0.0,0
P0183,E13,1,0.0,0.0,0
P0131,E08,1,1.0,0.0,0
P0048,E10,2,0.0,0.0,0
P0137,E06,1,0.0,0.0,0
P0054,E08,1,0.0,0.0,0
P0215,E02,2,0.0,0.0,0
P0196,E14,1,1.0,0.0,0
P0208,E03,1,0.0,0.0,0
P0104,E04,2,0.5,0.0,0
P0131,E10,1,1.0,0.0,0
P0151,E15,1,0.0,0.0,0
P0164,E06,1,1.0,0.0,0
P0106,E17,1,1.0,0.0,0
P0096,E08,1,1.0,0.0,0
P0100,E09,1,1.0,0.0,0
P0195,E02,1,0.0,0.0,0
P0215,E01,1,0.0,0.0,0
P0185,E09,3,0.0,0.0,0
P0044,E05,1,0.0,0.0,0
P0064,E13,1,1.0,0.0,0
P0051,E05,1,1.0,0.0,0
P0194,E10,1,1.0,0.0,0
P0153,E10,1,1.0,0.0,0
P0045,E15,1,1.0,0.0,0
P0149,E04,1,0.0,0.0,0
P0146,E07,2,0.0,0.0,0
P0108,E11,2,0.0,0.0,0
P0137,E12,2,0.0,0.0,0
P0187,E02,1,0.0,0.0,0
P0031,E04,1,1.0,0.0,0
P0037,E11,2,0.5,0.0,0
P0208,E05,1,1.0,0.0,0
P0139,E00,1,1.0,0.0,0
P0105,E03,1,0.0,0.0,0
P0200,E10,1,1.0,0.0,0
P0032,E14,2,1.0,0.0,0
P0012,E03,1,0.0,0.0,0
P0029,E08,1,0.0,0.0,0
P0063,E12,1,1.0,0.0,0
P0191,E08,1,1.0,0.0,0
P0128,E11,1,1.0,0.0,0
P0177,E01,1,0.0,0.0,0
P0215,E16,1,0.0,0.0,0
P0004,E04,1,0.0,0.0,0
P0100,E06,1,1.0,0.0,0
P0191,E07,1,1.0,0.0,0
P0185,E10,1,0.0,0.0,0
P0129,E04,1,1.0,0.0,0
P0179,E12,3,0.6666666666666666,0.0,0
P0172,E10,1,1.0,0.0,0
P0180,E12,1,0.0,0.0,0
P0006,E05,1,0.0,0.0,0
P0197,E02,1,0.0,0.0,0
P0033,E09,1,0.0,0.0,0
P0038,E15,2,0.0,0.0,0
P0156,E11,1,1.0,0.0,0
P0198,E04,2,0.5,0.0,0
P0041,E10,1,1.0,0.0,0
P0067,E16,1,0.0,0.0,0
P0179,E02,2,0.5,0.0,0
P0024,E04,1,1.0,0.0,0
P0089,E02,1,0.0,0.0,0
P0099,E02,3,0.3333333333333333,0.0,0
P0080,E01,1,1.0,0.0,0
P0152,E07,1,1.0,0.0,0
P0165,E17,1,1.0,0.0,0
P0115,E00,1,0.0,0.0,0
P0090,E17,1,1.0,0.0,0
P0126,E13,1,1.0,0.0,0
P0089,E12,1,0.0,0.0,0
P0087,E06,1,1.0,0.0,0
P0098,E06,1,0.0,0.0,0
P0084,E07,1,1.0,0.0,0
P0200,E03,1,0.0,0.0,0
P0006,E00,1,0.0,0.0,0
P0098,E07,1,0.0,0.0,0
P0201,E00,1,0.0,0.0,0
P0102,E16,1,0.0,0.0,0
P0212,E09,1,1.0,0.0,0
P0177,E06,1,1.0,0.0,0
P0212,E06,1,0.0,0.0,0
P0016,E14,1,0.0,0.0,0
P0100,E01,1,1.0,0.0,0
P0194,E12,1,0.0,0.0,0
P0000,E11,1,0.0,0.0,0
P0175,E10,1,0.0,0.0,0
P0052,E02,1,0.0,0.0,0
P0181,E06,1,0.0,0.0,0
P0113,E12,3,0.3333333333333333,0.0,0
P0007,E10,1,0.0,0.0,0
P0202,E01,1,0.0,0.0,0
P0109,E07,1,0.0,0.0,0
P0079,E04,1,0.0,0.0,0
P0058,E04,2,0.5,0.0,0
P0163,E16,1,0.0,0.0,0
P0162,E11,2,0.5,0.0,0
P0094,E01,1,0.0,0.0,0
P0067,E14,1,1.0,0.0,0
P0205,E11,1,0.0,0.0,0
P0042,E10,1,0.0,0.0,0
P0019,E00,3,0.0,0.0,0
P0011,E16,1,0.0,0.0,0
P0045,E00,1,0.0,0.0,0
P0092,E17,2,0.5,0.0,0
P0173,E03,1,1.0,0.0,0
P0196,E15,1,0.0,0.0,0
P0048,E13,1,1.0,0.0,0
P0207,E01,1,0.0,0.0,0
P0214,E03,1,1.0,0.0,0
P0061,E01,1,1.0,0.0,0
P0112,E06,1,1.0,0.0,0
P0171,E14,2,0.5,0.0,0
P0095,E01,2,0.5,0.0,0
P0199,E00,3,0.6666666666666666,0.0,0
P0025,E05,1,0.0,0.0,0
P0206,E05,2,1.0,0.0,0
P0061,E14,1,1.0,0.0,0
P0081,E11,1,0.0,0.0,0
P0132,E11,1,0.0,0.0,0
P0094,E10,1,0.0,0.0,0
P0043,E01,1,0.0,0.0,0
P0014,E14,1,1.0,0.0,0
P0134,E16,1,0.0,0.0,0
P0095,E02,1,0.0,0.0,0
P0128,E02,1,1.0,0.0,0
P0082,E06,1,1.0,0.0,0
P0181,E04,1,1.0,0.0,0
P0056,E02,1,1.0,0.0,0
P0108,E16,1,0.0,0.0,0
P0017,E02,2,1.0,0.0,0
P0052,E06,1,1.0,0.0,0
P0029,E01,1,0.0,0.0,0
P0211,E05,1,0.0,0.0,0
P0048,E01,1,0.0,0.0,0
P0073,E06,1,0.0,0.0,0
P0034,E17,1,1.0,0.0,0
P0112,E03,1,1.0,0.0,0
P0146,E15,1,0.0,0.0,0
P0084,E06,1,0.0,0.0,0
