id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00005455,C003132,2026-05-01,2026-05-08,2026-05-16,11303.02,7617.38,PAGADO,completo
PG00005456,C000936,2023-08-06,2023-08-16,2023-08-31,20735.53,63382.95,PAGADO,completo
PG00005457,C000936,2023-09-07,2023-09-13,2023-09-23,68105.1,25457.68,PAGADO,completo
PG00005458,C900003,2025-01-09,2025-01-13,2025-01-19,35126.72,55718.8,PAGADO,completo
PG00005459,C900003,2025-01-14,2025-01-23,2025-02-10,40496.09,51113.21,PAGADO,completo
PG00005460,C900003,2025-01-14,2025-01-18,2025-02-01,41643.44,10434.24,PAGADO,completo
PG00005461,C002360,2025-07-27,2025-08-01,2025-08-09,67101.46,67101.46,PAGADO,completo
PG00005462,C000201,2024-01-14,2024-01-18,2024-01-30,45918.16,45918.16,PAGADO,parcial
PG00005463,C001332,2024-09-24,2024-09-29,2024-10-03,164846.64,103560.27,PAGADO,parcial
PG00005464,C001332,2024-10-15,2024-10-15,2024-10-27,33078.9,94365.27,PAGADO,parcial
PG00005465,C003016,2025-10-10,2025-10-19,2025-11-01,39974.45,49296.04,PAGADO,completo
PG00005466,C003016,2025-10-20,2025-10-25,2025-11-08,32909.54,30186.86,PAGADO,completo
PG00005467,C003016,2025-10-15,2025-10-20,2025-10-25,14894.41,8295.5,PAGADO,completo
PG00005468,C002708,2025-04-13,2025-04-19,2025-05-01,14946.71,14946.71,PAGADO,completo
PG00005469,C001934,2024-06-15,2024-06-23,2024-07-13,71754.48,71754.48,PAGADO,completo
PG00005470,C000935,2026-03-07,2026-03-09,2026-03-19,84343.01,84343.01,PAGADO,completo
PG00005471,C002418,2023-09-22,2023-09-30,2023-10-09,5775.89,4269.66,PAGADO,completo
PG00005472,C002418,2023-10-20,2023-10-21,2023-10-21,7263.53,9029.45,PAGADO,completo
PG00005473,C002418,2023-11-05,2023-11-14,2023-11-28,3081.78,2822.09,PAGADO,completo
PG00005474,C000566,2023-11-27,2023-12-07,2023-12-08,42303.16,42303.16,PAGADO,completo
PG00005475,C001854,2025-01-28,2025-01-31,2025-02-14,37731.2,65912.76,PAGADO,completo
PG00005476,C001854,2025-03-06,2025-03-16,2025-04-05,82179.95,23234.17,PAGADO,completo
PG00005477,C001854,2025-03-23,2025-03-29,2025-04-14,2111.28,32875.5,PAGADO,completo
PG00005478,C002872,2025-12-22,2025-12-22,2025-12-26,25345.19,25345.19,PAGADO,completo
PG00005479,C003030,2025-05-17,2025-05-23,2025-05-26,3811.94,16804.15,PAGADO,completo
PG00005480,C003030,2025-06-10,2025-06-11,2025-06-14,6944.47,8194.76,PAGADO,completo
PG00005481,C003030,2025-07-19,2025-07-23,2025-08-04,35483.55,21241.05,PAGADO,completo
PG00005482,C700130,2025-09-18,2025-09-22,2025-09-26,318262.15,383156.53,PAGADO,completo
PG00005483,C700130,2025-09-05,2025-09-15,2025-09-19,207752.22,321807.55,PAGADO,completo
PG00005484,C700130,2025-10-10,2025-10-16,2025-10-28,232711.76,53762.05,PAGADO,completo
PG00005485,C002467,2025-04-01,2025-04-09,,152512.66,0.0,PENDIENTE,pendiente
PG00005486,C001645,2025-05-29,2025-06-06,,80879.02,0.0,PENDIENTE,pendiente
PG00005487,C003181,2025-05-27,2025-05-29,2025-06-01,23412.88,3060.32,PAGADO,completo
PG00005488,C003181,2025-06-16,2025-06-17,2025-07-05,15052.48,39358.86,PAGADO,completo
PG00005489,C003181,2025-07-23,2025-07-27,2025-08-03,37240.28,33286.46,PAGADO,completo
PG00005490,C002861,2023-05-04,2023-05-09,2023-05-09,11091.51,2276.65,PAGADO,completo
PG00005491,C002861,2023-05-24,2023-05-31,2023-06-20,32615.25,41493.75,PAGADO,completo
PG00005492,C002861,2023-07-06,2023-07-07,2023-07-10,2965.99,2902.35,PAGADO,completo
PG00005493,C001792,2025-05-20,2025-05-29,2025-06-01,7978.69,26192.77,PAGADO,completo
PG00005494,C001792,2025-06-14,2025-06-15,2025-06-25,13736.41,49384.0,PAGADO,completo
PG00005495,C001792,2025-06-28,2025-06-30,2025-07-03,68042.89,14181.22,PAGADO,completo
PG00005496,C001430,2023-08-29,2023-09-07,2023-11-26,54428.99,54428.99,PAGADO,demorado
PG00005497,C002826,2024-12-15,2024-12-20,2025-02-20,122639.01,122639.01,PAGADO,demorado
PG00005498,C003468,2026-05-16,2026-05-17,2026-05-25,18628.81,22408.36,PAGADO,parcial
PG00005499,C003468,2026-06-24,2026-07-03,2026-07-04,29508.62,25729.07,PAGADO,parcial
PG00005500,C001013,2025-09-06,2025-09-07,2025-09-19,55504.81,55504.81,PAGADO,sobrepago_senal
PG00005501,C001928,2026-04-07,2026-04-13,2026-04-26,69811.18,146387.76,PAGADO,completo
PG00005502,C001928,2026-04-08,2026-04-16,2026-04-16,104475.92,6372.36,PAGADO,completo
PG00005503,C001928,2026-05-16,2026-05-26,2026-06-04,17071.91,38598.89,PAGADO,completo
PG00005504,C003366,2024-10-01,2024-10-11,,49290.15,0.0,PENDIENTE,pendiente
PG00005505,C000126,2023-07-30,2023-08-07,2023-08-24,22878.63,15647.72,PAGADO,completo
PG00005506,C000126,2023-08-29,2023-09-02,2023-09-16,11383.07,12110.22,PAGADO,completo
PG00005507,C000126,2023-08-28,2023-09-02,2023-09-07,15367.22,21870.98,PAGADO,completo
PG00005508,C003139,2023-06-11,2023-06-21,2023-07-11,38870.53,25431.01,PAGADO,sobrepago_senal
PG00005509,C003139,2023-07-26,2023-07-29,2023-07-30,28094.35,41533.87,PAGADO,sobrepago_senal
PG00005510,C002935,2025-05-16,2025-05-18,2025-05-21,54257.18,29470.93,PAGADO,completo
PG00005511,C002935,2025-05-14,2025-05-17,2025-06-06,101137.62,81650.42,PAGADO,completo
PG00005512,C002935,2025-06-20,2025-06-28,2025-07-18,32603.14,76876.59,PAGADO,completo
PG00005513,C001347,2023-03-02,2023-03-04,2023-03-10,65516.18,65516.18,PAGADO,completo
PG00005514,C000355,2025-08-11,2025-08-15,2025-08-19,149436.08,149436.08,PAGADO,completo
PG00005515,C002730,2023-12-26,2024-01-05,2024-01-24,14901.33,78652.73,PAGADO,completo
PG00005516,C002730,2024-01-02,2024-01-02,2024-01-17,141201.53,77450.13,PAGADO,completo
PG00005517,C000827,2023-03-12,2023-03-17,2023-03-29,2839.04,10084.29,PAGADO,parcial
PG00005518,C000827,2023-04-15,2023-04-22,2023-05-04,9387.35,2142.1,PAGADO,parcial
PG00005519,C001639,2023-03-14,2023-03-24,2023-04-12,130950.97,72356.66,PAGADO,completo
PG00005520,C001639,2023-03-14,2023-03-23,2023-04-09,86610.8,235968.62,PAGADO,completo
PG00005521,C001639,2023-04-01,2023-04-11,2023-04-13,109103.65,18340.14,PAGADO,completo
PG00005522,C900039,2025-01-24,2025-01-27,2025-01-30,555073.26,555073.26,PAGADO,completo
PG00005523,C000984,2026-06-19,2026-06-24,2026-07-10,126614.06,69548.33,PAGADO,completo
PG00005524,C000984,2026-06-19,2026-06-29,2026-07-01,137698.08,74901.73,PAGADO,completo
PG00005525,C000984,2026-07-14,2026-07-21,2026-07-31,61399.02,181261.1,PAGADO,completo
PG00005526,C800083,2026-01-06,2026-01-08,2026-01-18,135789.48,121733.53,PAGADO,completo
PG00005527,C800083,2026-01-24,2026-01-24,2026-02-07,88191.25,102247.2,PAGADO,completo
PG00005528,C002188,2023-09-20,2023-09-23,2023-12-31,95806.85,5683.77,PAGADO,demorado
PG00005529,C002188,2023-09-16,2023-09-17,2023-12-20,61985.61,152108.69,PAGADO,demorado
PG00005530,C750048,2025-06-05,2025-06-12,2025-06-30,47609.46,28096.42,PAGADO,completo
PG00005531,C750048,2025-06-29,2025-07-03,2025-07-04,56048.85,50872.88,PAGADO,completo
PG00005532,C750048,2025-08-14,2025-08-23,2025-09-11,69899.41,94588.42,PAGADO,completo
PG00005533,C002443,2025-04-03,2025-04-04,2025-04-21,45923.16,14325.36,PAGADO,completo
PG00005534,C002443,2025-04-03,2025-04-10,2025-04-29,22046.63,51413.32,PAGADO,completo
PG00005535,C002443,2025-04-30,2025-05-05,2025-05-18,13419.88,15650.99,PAGADO,completo
PG00005536,C000362,2024-08-09,2024-08-10,2024-10-20,8047.08,9737.69,PAGADO,demorado
PG00005537,C000362,2024-09-16,2024-09-20,2024-11-18,9687.68,7997.07,PAGADO,demorado
PG00005538,C002349,2026-01-16,2026-01-24,,26369.65,0.0,PENDIENTE,pendiente
PG00005539,C000345,2026-05-30,2026-05-30,2026-06-03,12425.07,12425.07,PAGADO,completo
PG00005540,C003085,2026-03-07,2026-03-12,,25138.74,0.0,PENDIENTE,pendiente
PG00005541,C750038,2024-07-12,2024-07-19,2024-07-27,24009.74,6399.03,PAGADO,completo
PG00005542,C750038,2024-08-05,2024-08-08,2024-08-19,30219.52,31296.24,PAGADO,completo
PG00005543,C750038,2024-08-22,2024-08-28,2024-09-13,21476.38,38010.37,PAGADO,completo
PG00005544,C000711,2024-05-09,2024-05-17,2024-06-04,79011.14,79011.14,PAGADO,completo
PG00005545,C003102,2026-04-15,2026-04-23,2026-05-12,13799.56,7937.87,PAGADO,completo
PG00005546,C003102,2026-05-28,2026-06-04,2026-06-10,45311.8,14999.97,PAGADO,completo
PG00005547,C003102,2026-06-19,2026-06-24,2026-07-02,31976.01,68149.53,PAGADO,completo
PG00005548,C800094,2024-06-10,2024-06-20,2024-07-03,80867.48,72993.95,PAGADO,completo
PG00005549,C800094,2024-06-06,2024-06-09,2024-06-23,53036.8,38596.75,PAGADO,completo
PG00005550,C800094,2024-07-19,2024-07-20,2024-08-09,24029.91,46343.49,PAGADO,completo
PG00005551,C700217,2024-08-31,2024-09-08,2024-09-17,150983.14,150983.14,PAGADO,completo
PG00005552,C000010,2025-05-30,2025-06-07,2025-06-12,33829.05,21870.58,PAGADO,completo
PG00005553,C000010,2025-05-28,2025-05-28,2025-06-05,32037.05,47786.47,PAGADO,completo
PG00005554,C000010,2025-07-04,2025-07-14,2025-08-03,16226.65,12435.7,PAGADO,completo
PG00005555,C700116,2025-09-12,2025-09-17,2025-10-03,749837.39,749837.39,PAGADO,completo
PG00005556,C002116,2023-04-07,2023-04-16,2023-05-02,9640.75,10391.84,PAGADO,completo
PG00005557,C002116,2023-05-05,2023-05-11,2023-05-15,7168.18,3852.97,PAGADO,completo
PG00005558,C002116,2023-04-30,2023-05-08,2023-05-11,1960.98,4525.1,PAGADO,completo
PG00005559,C001834,2025-05-22,2025-05-24,2025-06-01,99663.99,44348.94,PAGADO,completo
PG00005560,C001834,2025-07-07,2025-07-12,2025-07-15,230339.31,285654.36,PAGADO,completo
PG00005561,C000793,2023-10-29,2023-11-04,2023-11-18,235014.27,235014.27,PAGADO,completo
PG00005562,C800059,2025-06-03,2025-06-03,2025-06-20,114542.45,114542.45,PAGADO,parcial
PG00005563,C002802,2024-08-04,2024-08-14,2024-08-29,3733.31,727.63,PAGADO,completo
PG00005564,C002802,2024-08-28,2024-08-29,2024-08-29,2312.97,4754.42,PAGADO,completo
PG00005565,C002802,2024-09-16,2024-09-19,2024-09-22,4645.35,5209.58,PAGADO,completo
PG00005566,C002674,2024-02-27,2024-02-27,2024-03-05,9030.54,9540.02,PAGADO,completo
PG00005567,C002674,2024-03-19,2024-03-25,2024-04-11,4565.64,7317.86,PAGADO,completo
PG00005568,C002674,2024-05-10,2024-05-10,2024-05-27,10730.5,7468.8,PAGADO,completo
PG00005569,C000094,2024-02-13,2024-02-14,2024-02-26,2635.96,4262.99,PAGADO,completo
PG00005570,C000094,2024-03-03,2024-03-09,2024-03-23,8842.65,7215.62,PAGADO,completo
PG00005571,C000129,2024-09-11,2024-09-18,2024-09-24,236568.98,121095.5,PAGADO,completo
PG00005572,C000129,2024-09-27,2024-10-03,2024-10-16,124778.21,240251.69,PAGADO,completo
PG00005573,C002891,2024-10-21,2024-10-29,2024-11-16,12761.66,12761.66,PAGADO,completo
PG00005574,C002371,2025-03-12,2025-03-15,2025-03-27,128526.17,42274.46,PAGADO,completo
PG00005575,C002371,2025-05-02,2025-05-11,2025-05-17,49606.55,73478.27,PAGADO,completo
PG00005576,C002371,2025-05-03,2025-05-04,2025-05-11,71911.39,134291.38,PAGADO,completo
PG00005577,C700251,2025-06-13,2025-06-21,2025-09-14,367013.0,368352.89,PAGADO,demorado
PG00005578,C700251,2025-06-15,2025-06-21,2025-09-17,330908.64,329568.75,PAGADO,demorado
PG00005579,C800037,2024-08-26,2024-09-04,2024-09-18,67876.11,39879.13,PAGADO,completo
PG00005580,C800037,2024-09-25,2024-10-01,2024-10-15,19665.61,92585.38,PAGADO,completo
PG00005581,C800037,2024-10-05,2024-10-14,2024-10-22,84217.85,39295.06,PAGADO,completo
PG00005582,C700194,2025-01-27,2025-01-31,2025-02-05,692401.25,320867.61,PAGADO,completo
PG00005583,C700194,2025-03-08,2025-03-17,2025-03-31,206041.82,577575.46,PAGADO,completo
PG00005584,C002263,2023-11-21,2023-11-26,2024-01-31,24398.88,24398.88,PAGADO,demorado
PG00005585,C001900,2026-01-24,2026-01-29,2026-02-09,50411.12,25956.48,PAGADO,completo
PG00005586,C001900,2026-02-23,2026-02-26,2026-03-10,11269.48,35724.12,PAGADO,completo
PG00005587,C003280,2026-04-26,2026-04-28,2026-05-15,13873.57,13873.57,PAGADO,completo
PG00005588,C700089,2025-03-25,2025-04-03,2025-04-22,149746.89,108479.06,PAGADO,parcial
PG00005589,C700089,2025-04-06,2025-04-09,2025-04-17,47631.43,88899.26,PAGADO,parcial
PG00005590,C001932,2024-10-31,2024-11-01,2024-11-08,32138.09,118961.64,PAGADO,completo
PG00005591,C001932,2024-10-29,2024-10-31,2024-11-07,189557.6,102734.05,PAGADO,completo
PG00005592,C003306,2024-04-07,2024-04-10,2024-04-15,9469.31,6950.9,PAGADO,completo
PG00005593,C003306,2024-04-30,2024-05-06,2024-05-21,7510.19,15548.12,PAGADO,completo
PG00005594,C003306,2024-05-21,2024-05-21,2024-06-09,13890.18,8370.66,PAGADO,completo
PG00005595,C003215,2023-07-19,2023-07-28,2023-08-11,24641.23,42302.51,PAGADO,completo
PG00005596,C003215,2023-07-31,2023-07-31,2023-08-02,47180.65,29519.37,PAGADO,completo
PG00005597,C002912,2023-07-28,2023-07-28,2023-08-13,17239.71,7195.1,PAGADO,completo
PG00005598,C002912,2023-09-08,2023-09-08,2023-09-25,2357.87,6357.85,PAGADO,completo
PG00005599,C002912,2023-08-21,2023-08-27,2023-09-05,13267.27,19311.9,PAGADO,completo
PG00005600,C001865,2024-07-20,2024-07-28,2024-09-11,48107.77,48107.77,PAGADO,demorado
PG00005601,C001658,2026-04-01,2026-04-11,2026-04-21,45932.54,10491.43,PAGADO,completo
PG00005602,C001658,2026-04-05,2026-04-05,2026-04-14,28252.18,63693.29,PAGADO,completo
PG00005603,C000516,2025-06-01,2025-06-11,2025-06-25,65805.99,91563.49,PAGADO,completo
PG00005604,C000516,2025-06-13,2025-06-19,2025-06-19,60487.51,16069.56,PAGADO,completo
PG00005605,C000516,2025-06-29,2025-06-29,2025-07-11,9561.46,28221.91,PAGADO,completo
PG00005606,C001857,2026-02-13,2026-02-15,2026-02-28,16657.35,4605.81,PAGADO,completo
PG00005607,C001857,2026-03-10,2026-03-17,2026-03-22,16221.61,30261.32,PAGADO,completo
PG00005608,C001857,2026-04-21,2026-04-21,2026-05-06,6536.97,4548.8,PAGADO,completo
PG00005609,C002645,2024-12-04,2024-12-09,2024-12-15,18260.41,21760.53,PAGADO,parcial
PG00005610,C002645,2024-12-03,2024-12-07,2024-12-15,22672.56,19172.44,PAGADO,parcial
PG00005611,C002243,2023-09-24,2023-09-27,,13015.01,0.0,PENDIENTE,pendiente
PG00005612,C001277,2023-03-18,2023-03-23,,1137.87,0.0,PENDIENTE,pendiente
PG00005613,C002336,2025-06-28,2025-07-03,2025-07-04,19590.95,19590.95,PAGADO,parcial
PG00005614,C000950,2024-04-26,2024-05-03,2024-07-09,106652.67,106652.67,PAGADO,demorado
PG00005615,C003478,2024-11-16,2024-11-16,2024-11-27,37915.98,37915.98,PAGADO,parcial
PG00005616,C700250,2026-02-27,2026-02-28,2026-03-17,88495.29,88495.29,PAGADO,parcial
PG00005617,C001120,2025-09-14,2025-09-14,2025-09-20,206664.07,206664.07,PAGADO,completo
PG00005618,C002597,2026-08-07,2026-08-07,2026-08-07,13445.61,35195.69,PAGADO,completo
PG00005619,C002597,2026-08-07,2026-08-07,2026-08-07,104961.9,55242.29,PAGADO,completo
PG00005620,C002597,2026-08-07,2026-08-07,2026-08-07,98066.03,126035.56,PAGADO,completo
PG00005621,C002204,2023-10-23,2023-10-29,2023-11-03,75160.42,75160.42,PAGADO,completo
PG00005622,C000419,2025-08-10,2025-08-19,2025-08-24,96432.92,96432.92,PAGADO,completo
PG00005623,C000922,2024-11-28,2024-11-29,2024-12-02,18951.72,9597.56,PAGADO,completo
PG00005624,C000922,2024-12-22,2024-12-25,2025-01-13,33461.99,42816.15,PAGADO,completo
PG00005625,C900161,2024-12-22,2024-12-26,2025-03-12,248876.0,248876.0,PAGADO,demorado
PG00005626,C000477,2024-06-27,2024-07-06,2024-07-23,58921.68,53464.74,PAGADO,completo
PG00005627,C000477,2024-07-20,2024-07-20,2024-07-29,9051.4,14508.34,PAGADO,completo
PG00005628,C002035,2025-03-25,2025-04-04,2025-04-09,39100.25,20710.14,PAGADO,completo
PG00005629,C002035,2025-03-22,2025-03-28,2025-04-12,44629.78,55937.89,PAGADO,completo
PG00005630,C002035,2025-05-03,2025-05-10,2025-05-21,14199.77,21281.77,PAGADO,completo
PG00005631,C003263,2024-08-16,2024-08-22,2024-08-22,15045.48,1770.29,PAGADO,completo
PG00005632,C003263,2024-09-03,2024-09-08,2024-09-11,4277.44,11880.55,PAGADO,completo
PG00005633,C003263,2024-09-28,2024-10-04,2024-10-06,14295.55,19967.63,PAGADO,completo
PG00005634,C001692,2023-03-05,2023-03-07,2023-03-16,39744.55,86047.03,PAGADO,completo
PG00005635,C001692,2023-03-10,2023-03-14,2023-03-15,73953.75,27651.27,PAGADO,completo
PG00005636,C003312,2025-05-17,2025-05-20,2025-06-03,145359.81,204731.29,PAGADO,completo
PG00005637,C003312,2025-05-12,2025-05-12,2025-05-31,10959.26,36301.26,PAGADO,completo
PG00005638,C003312,2025-06-18,2025-06-25,2025-07-02,189297.36,104583.88,PAGADO,completo
PG00005639,C003303,2025-11-24,2025-12-03,2025-12-03,67424.5,67424.5,PAGADO,completo
PG00005640,C001471,2023-04-02,2023-04-05,2023-04-20,44104.72,44104.72,PAGADO,completo
PG00005641,C002601,2025-11-13,2025-11-16,,12198.94,0.0,PENDIENTE,pendiente
PG00005642,C001202,2026-04-07,2026-04-16,2026-05-03,13260.15,13260.15,PAGADO,completo
PG00005643,C002438,2025-06-07,2025-06-17,2025-06-28,39229.28,39343.41,PAGADO,parcial
PG00005644,C002438,2025-07-21,2025-07-27,2025-08-02,90042.82,89928.69,PAGADO,parcial
PG00005645,C002626,2026-07-20,2026-07-21,2026-08-07,3378.49,3378.49,PAGADO,demorado
PG00005646,C001669,2023-11-01,2023-11-01,2023-11-20,22434.32,90875.03,PAGADO,completo
PG00005647,C001669,2023-11-14,2023-11-24,2023-12-13,109339.96,40899.25,PAGADO,completo
PG00005648,C900261,2025-01-30,2025-02-09,2025-02-16,169499.25,56193.81,PAGADO,completo
PG00005649,C900261,2025-03-10,2025-03-17,2025-03-17,44363.43,157668.87,PAGADO,completo
PG00005650,C001970,2024-07-17,2024-07-20,2024-07-31,308748.66,308748.66,PAGADO,completo
PG00005651,C900091,2025-06-25,2025-07-05,,24934.68,0.0,PENDIENTE,pendiente
PG00005652,C002151,2023-09-28,2023-10-02,2023-10-17,37300.38,30099.53,PAGADO,completo
PG00005653,C002151,2023-11-11,2023-11-18,2023-11-29,65958.21,18009.67,PAGADO,completo
PG00005654,C002151,2023-11-16,2023-11-18,2023-11-20,23843.59,78992.98,PAGADO,completo
PG00005655,C000820,2024-06-08,2024-06-14,2024-07-01,150949.28,150949.28,PAGADO,completo
PG00005656,C001997,2023-07-31,2023-08-09,2023-08-13,37206.04,40992.11,PAGADO,parcial
PG00005657,C001997,2023-08-27,2023-09-02,2023-09-10,25540.99,21754.92,PAGADO,parcial
PG00005658,C800015,2025-11-08,2025-11-09,2025-11-14,71297.33,30293.3,PAGADO,completo
PG00005659,C800015,2025-11-23,2025-11-23,2025-12-01,139926.33,116105.52,PAGADO,completo
PG00005660,C800015,2025-12-19,2025-12-21,2025-12-29,51250.23,116075.07,PAGADO,completo
PG00005661,C003054,2026-05-19,2026-05-25,,17330.32,0.0,PENDIENTE,pendiente
PG00005662,C001248,2025-05-04,2025-05-05,2025-07-23,5880.3,5150.0,PAGADO,demorado
PG00005663,C001248,2025-04-30,2025-05-07,2025-07-26,2256.01,2986.31,PAGADO,demorado
PG00005664,C003289,2024-10-29,2024-10-31,2024-11-19,81271.39,22024.46,PAGADO,completo
PG00005665,C003289,2024-10-25,2024-11-02,2024-11-17,17583.43,118077.72,PAGADO,completo
PG00005666,C003289,2024-12-04,2024-12-13,2024-12-16,47523.29,6275.93,PAGADO,completo
PG00005667,C002712,2026-03-07,2026-03-17,2026-04-06,78430.54,78430.54,PAGADO,sobrepago_senal
PG00005668,C900126,2024-11-23,2024-12-02,2024-12-14,45752.86,49564.41,PAGADO,completo
PG00005669,C900126,2025-01-12,2025-01-16,2025-01-19,38196.58,34385.03,PAGADO,completo
PG00005670,C002190,2026-01-13,2026-01-14,2026-01-17,59682.76,59682.76,PAGADO,completo
PG00005671,C900055,2024-07-10,2024-07-20,,87517.17,0.0,PENDIENTE,pendiente
PG00005672,C001046,2026-04-20,2026-04-20,2026-05-01,22370.96,56345.08,PAGADO,completo
PG00005673,C001046,2026-04-18,2026-04-25,2026-05-10,120029.34,86055.22,PAGADO,completo
PG00005674,C001888,2024-10-24,2024-10-29,2024-11-11,55387.77,55387.77,PAGADO,parcial
PG00005675,C002469,2025-09-16,2025-09-23,2025-09-23,28778.07,25062.48,PAGADO,completo
PG00005676,C002469,2025-10-18,2025-10-22,2025-11-07,20958.39,24673.98,PAGADO,completo
PG00005677,C002847,2025-01-10,2025-01-13,2025-03-22,2871.03,9543.6,PAGADO,demorado
PG00005678,C002847,2025-01-22,2025-01-30,2025-03-31,18476.06,11803.49,PAGADO,demorado
PG00005679,C000615,2026-07-24,2026-07-25,2026-08-02,7094.97,11206.18,PAGADO,completo
PG00005680,C000615,2026-08-07,2026-08-07,2026-08-07,27894.63,23783.42,PAGADO,completo
PG00005681,C001318,2023-08-23,2023-08-25,2023-08-31,78197.85,58588.93,PAGADO,completo
PG00005682,C001318,2023-10-07,2023-10-15,2023-10-21,50356.65,69965.57,PAGADO,completo
PG00005683,C001863,2025-08-30,2025-08-30,2025-09-18,449282.15,449282.15,PAGADO,completo
PG00005684,C002343,2025-07-15,2025-07-25,2025-08-05,88600.68,29592.77,PAGADO,completo
PG00005685,C002343,2025-07-26,2025-08-03,2025-08-21,35571.74,94579.65,PAGADO,completo
PG00005686,C002449,2023-11-15,2023-11-22,2024-02-23,76101.96,58836.02,PAGADO,demorado
PG00005687,C002449,2023-12-04,2023-12-04,2024-02-19,62421.32,79687.26,PAGADO,demorado
PG00005688,C002136,2024-02-02,2024-02-11,2024-02-16,57171.43,33585.64,PAGADO,completo
PG00005689,C002136,2024-02-18,2024-02-19,2024-03-09,18534.21,42120.0,PAGADO,completo
PG00005690,C700184,2024-11-22,2024-12-01,2024-12-05,385656.13,385656.13,PAGADO,completo
PG00005691,C001772,2025-10-23,2025-10-27,2025-11-01,18617.22,18617.22,PAGADO,parcial
PG00005692,C800073,2025-07-13,2025-07-14,2025-07-25,106634.13,106634.13,PAGADO,completo
PG00005693,C000131,2025-09-07,2025-09-12,2025-12-02,186474.3,186474.3,PAGADO,demorado
PG00005694,C003227,2024-03-27,2024-04-03,,47294.34,0.0,PENDIENTE,pendiente
PG00005695,C000077,2025-12-09,2025-12-14,2026-01-03,7815.44,6721.13,PAGADO,completo
PG00005696,C000077,2026-01-18,2026-01-21,2026-01-26,14878.44,15972.75,PAGADO,completo
PG00005697,C002898,2023-07-03,2023-07-11,2023-07-22,9223.8,9223.8,PAGADO,completo
PG00005698,C002052,2024-01-31,2024-01-31,2024-04-06,50157.1,43460.35,PAGADO,demorado
PG00005699,C002052,2024-02-05,2024-02-05,2024-04-23,14767.25,21464.0,PAGADO,demorado
PG00005700,C000724,2024-12-17,2024-12-26,2025-01-05,41416.88,12905.61,PAGADO,completo
PG00005701,C000724,2024-12-11,2024-12-18,2025-01-06,22474.71,50985.98,PAGADO,completo
PG00005702,C001314,2026-04-06,2026-04-15,2026-04-24,44615.99,44615.99,PAGADO,completo
PG00005703,C003423,2023-05-27,2023-05-30,2023-06-15,201064.61,201064.61,PAGADO,completo
PG00005704,C001851,2024-06-21,2024-06-28,2024-07-07,41063.91,30221.5,PAGADO,completo
PG00005705,C001851,2024-07-15,2024-07-16,2024-07-25,36524.23,47366.64,PAGADO,completo
PG00005706,C002317,2024-09-19,2024-09-23,2024-10-08,41315.26,41315.26,PAGADO,parcial
PG00005707,C003434,2025-08-01,2025-08-03,2025-08-15,44618.76,12521.32,PAGADO,completo
PG00005708,C003434,2025-09-01,2025-09-04,2025-09-19,12673.13,22783.37,PAGADO,completo
PG00005709,C003434,2025-10-18,2025-10-19,2025-11-04,18413.75,40400.95,PAGADO,completo
PG00005710,C700227,2026-01-12,2026-01-22,2026-01-24,50893.3,15646.25,PAGADO,completo
PG00005711,C700227,2026-01-31,2026-02-04,2026-02-11,121435.1,167774.43,PAGADO,completo
PG00005712,C700227,2026-02-17,2026-02-25,2026-03-03,33376.16,22283.88,PAGADO,completo
PG00005713,C001372,2023-06-29,2023-07-02,2023-07-02,21172.77,12607.47,PAGADO,completo
PG00005714,C001372,2023-06-27,2023-07-03,2023-07-15,22591.55,31156.85,PAGADO,completo
PG00005715,C001855,2025-09-25,2025-09-27,2025-11-23,36577.81,35067.9,PAGADO,demorado
PG00005716,C001855,2025-10-11,2025-10-19,2025-12-17,13440.42,14950.33,PAGADO,demorado
PG00005717,C002965,2024-03-02,2024-03-10,,39407.15,0.0,PENDIENTE,pendiente
PG00005718,C001319,2023-05-07,2023-05-09,,90247.29,0.0,PENDIENTE,pendiente
PG00005719,C002560,2025-05-27,2025-06-06,2025-06-16,7027.67,26197.98,PAGADO,completo
PG00005720,C002560,2025-06-25,2025-06-28,2025-07-12,28913.36,9743.05,PAGADO,completo
PG00005721,C800019,2024-02-15,2024-02-21,2024-03-11,227995.29,227995.29,PAGADO,completo
PG00005722,C700171,2025-11-21,2025-11-22,2025-12-06,47920.67,63336.83,PAGADO,completo
PG00005723,C700171,2025-12-07,2025-12-07,2025-12-15,103888.74,88472.58,PAGADO,completo
PG00005724,C003250,2026-04-06,2026-04-14,2026-04-15,95823.95,95823.95,PAGADO,completo
PG00005725,C000375,2025-05-14,2025-05-19,2025-08-03,103791.21,60149.95,PAGADO,demorado
PG00005726,C000375,2025-06-28,2025-07-01,2025-09-01,10277.74,53919.0,PAGADO,demorado
PG00005727,C001908,2023-03-12,2023-03-15,2023-05-12,3572.47,6551.84,PAGADO,demorado
PG00005728,C001908,2023-03-22,2023-03-26,2023-06-03,5356.88,2377.51,PAGADO,demorado
PG00005729,C000333,2023-09-26,2023-10-03,2023-10-04,26841.86,41798.14,PAGADO,completo
PG00005730,C000333,2023-10-23,2023-11-01,2023-11-21,33530.21,18573.93,PAGADO,completo
PG00005731,C003372,2023-09-27,2023-10-07,2023-10-17,29601.38,32530.39,PAGADO,completo
PG00005732,C003372,2023-10-17,2023-10-21,2023-10-21,46231.88,43302.87,PAGADO,completo
