id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_no_competitiva,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario
P0084,E01,1,18530.09,18530.09,1,0.0,1,False,1,0.0,30.0,18530.09
P0084,E02,1,47533.7,47533.7,1,1.0,1,False,1,0.0,30.0,47533.7
P0084,E03,1,52990.61,52990.61,1,1.0,1,False,1,0.0,30.0,52990.61
P0084,E04,1,207541.92,207541.92,1,1.0,1,False,1,0.0,30.0,207541.92
P0084,E05,1,12480.02,12480.02,1,1.0,1,False,1,0.0,30.0,12480.02
P0084,E06,1,16313.91,16313.91,1,0.0,1,False,1,0.0,30.0,16313.91
P0084,E07,1,28464.47,28464.47,1,1.0,1,False,1,0.0,30.0,28464.47
P0084,E09,1,30576.38,30576.38,1,0.0,1,False,1,0.0,30.0,30576.38
P0084,E11,2,67511.81999999999,33755.909999999996,2,0.5,2,False,409,0.0,0.1466992665036675,33755.909999999996
P0084,E12,1,23848.0,23848.0,1,0.0,1,False,1,0.0,30.0,23848.0
P0084,E13,1,112353.07,112353.07,1,0.0,1,False,1,0.0,30.0,112353.07
P0084,E14,2,37591.52,18795.76,1,1.0,2,False,90,0.5,0.6666666666666666,18795.76
P0084,E15,1,65787.36,65787.36,1,0.0,1,False,1,0.0,30.0,65787.36
P0084,E16,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0084,E17,1,48965.14,48965.14,1,0.0,1,False,1,0.0,30.0,48965.14
P0085,E02,1,109733.59,109733.59,1,0.0,1,False,1,0.0,30.0,109733.59
P0085,E05,1,8277.82,8277.82,1,0.0,1,False,1,0.0,30.0,8277.82
P0085,E06,2,91716.33,45858.165,2,0.0,2,False,345,0.0,0.17391304347826086,45858.165
P0085,E07,2,127258.56,63629.28,2,0.0,2,False,682,0.0,0.0879765395894428,63629.28
P0085,E08,1,22316.42,22316.42,1,0.0,1,False,1,0.0,30.0,22316.42
P0085,E10,1,112191.83,112191.83,1,0.0,1,False,1,0.0,30.0,112191.83
P0085,E12,2,107418.26000000001,53709.130000000005,2,0.5,2,False,702,0.0,0.08547008547008547,53709.130000000005
P0085,E13,1,45348.13,45348.13,1,0.0,1,False,1,0.0,30.0,45348.13
P0085,E14,2,41479.909999999996,20739.954999999998,2,0.5,2,False,264,0.0,0.22727272727272727,20739.954999999998
P0085,E15,1,126147.48,126147.48,1,0.0,1,False,1,0.0,30.0,126147.48
P0086,E01,1,43666.93,43666.93,1,0.0,1,False,1,0.0,30.0,43666.93
P0086,E02,4,339726.83,84931.7075,4,0.25,2,False,994,0.0,0.12072434607645875,169863.415
P0086,E04,1,63748.33,63748.33,1,0.0,1,False,1,0.0,30.0,63748.33
P0086,E07,1,140740.51,140740.51,1,0.0,1,False,1,0.0,30.0,140740.51
P0086,E08,2,256734.40999999997,128367.20499999999,2,1.0,2,False,663,0.0,0.09049773755656108,128367.20499999999
P0086,E09,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0086,E10,2,173987.38,86993.69,2,0.0,1,False,548,0.0,0.10948905109489052,173987.38
P0086,E11,2,125492.41,62746.205,2,1.0,2,False,551,0.0,0.1088929219600726,62746.205
P0086,E13,1,22863.0,22863.0,1,1.0,1,False,1,0.0,30.0,22863.0
P0086,E15,1,62269.56,62269.56,1,0.0,1,False,1,0.0,30.0,62269.56
P0086,E17,2,55034.13,27517.065,1,0.0,2,False,648,0.5,0.09259259259259259,27517.065
P0087,E01,1,60933.41,60933.41,1,0.0,1,False,1,0.0,30.0,60933.41
P0087,E02,2,221180.02000000002,110590.01000000001,2,0.5,1,False,477,0.0,0.12578616352201258,221180.02000000002
P0087,E03,1,135812.44,135812.44,1,0.0,1,False,1,0.0,30.0,135812.44
P0087,E06,1,60759.16,60759.16,1,1.0,1,False,1,0.0,30.0,60759.16
P0087,E08,3,217247.72999999998,72415.90999999999,3,0.3333333333333333,3,False,525,0.0,0.17142857142857143,72415.90999999999
P0087,E09,2,232014.93,116007.465,1,1.0,2,False,482,0.5,0.12448132780082988,116007.465
P0087,E14,1,78640.75,78640.75,1,1.0,1,False,1,0.0,30.0,78640.75
P0087,E16,1,74226.48,74226.48,1,0.0,1,False,1,0.0,30.0,74226.48
P0087,E17,1,126684.75,126684.75,1,0.0,1,False,1,0.0,30.0,126684.75
P0088,E00,2,280332.56,140166.28,2,0.0,2,False,491,0.0,0.12219959266802444,140166.28
P0088,E01,1,184391.78,184391.78,1,0.0,1,False,1,0.0,30.0,184391.78
P0088,E02,1,166429.15,166429.15,1,1.0,1,False,1,0.0,30.0,166429.15
P0088,E03,1,72784.84,72784.84,1,0.0,1,False,1,0.0,30.0,72784.84
P0088,E04,2,94428.58,47214.29,2,0.0,2,False,18,0.0,3.3333333333333335,47214.29
P0088,E05,1,138606.84,138606.84,1,0.0,1,False,1,0.0,30.0,138606.84
P0088,E06,1,24971.74,24971.74,1,0.0,1,False,1,0.0,30.0,24971.74
P0088,E07,2,358440.30000000005,179220.15000000002,2,1.0,1,False,222,0.0,0.27027027027027023,358440.30000000005
P0088,E09,1,15969.39,15969.39,1,1.0,1,False,1,0.0,30.0,15969.39
P0088,E10,1,23605.23,23605.23,1,0.0,1,False,1,0.0,30.0,23605.23
P0088,E11,2,421679.12,210839.56,2,0.5,2,False,875,0.0,0.06857142857142857,210839.56
P0088,E12,2,169437.825,84718.9125,2,0.5,2,False,819,0.0,0.07326007326007326,84718.9125
P0088,E14,3,204354.11,68118.03666666667,2,0.6666666666666666,2,False,931,0.33333333333333337,0.09667024704618689,102177.055
P0088,E15,1,114068.95,114068.95,1,0.0,1,False,1,0.0,30.0,114068.95
P0088,E16,2,321146.54000000004,160573.27000000002,2,0.0,1,False,190,0.0,0.31578947368421056,321146.54000000004
P0088,E17,1,23537.01,23537.01,1,1.0,1,False,1,0.0,30.0,23537.01
P0089,E00,1,14150.89,14150.89,1,0.0,1,False,1,0.0,30.0,14150.89
P0089,E01,1,96784.4,96784.4,1,1.0,1,False,1,0.0,30.0,96784.4
P0089,E02,1,14193.69,14193.69,1,0.0,1,False,1,0.0,30.0,14193.69
P0089,E03,2,19541.309999999998,9770.654999999999,2,0.0,1,False,760,0.0,0.07894736842105264,19541.309999999998
P0089,E04,2,124476.56000000001,62238.280000000006,2,1.0,2,False,77,0.0,0.7792207792207791,62238.280000000006
P0089,E06,3,195882.79,65294.263333333336,2,0.6666666666666666,1,False,849,0.33333333333333337,0.10600706713780919,195882.79
P0089,E08,1,159768.27,159768.27,1,0.0,1,False,1,0.0,30.0,159768.27
P0089,E09,1,97192.95,97192.95,1,0.0,1,False,1,0.0,30.0,97192.95
P0089,E10,1,16696.99,16696.99,1,1.0,1,False,1,0.0,30.0,16696.99
P0089,E12,1,82491.11,82491.11,1,0.0,1,False,1,0.0,30.0,82491.11
P0089,E15,1,161935.86,161935.86,1,0.0,1,False,1,0.0,30.0,161935.86
P0089,E16,2,66639.92,33319.96,2,1.0,2,False,490,0.0,0.12244897959183675,33319.96
P0089,E17,1,19082.28,19082.28,1,1.0,1,False,1,0.0,30.0,19082.28
P0090,E02,2,17773.12,8886.56,2,0.0,2,False,39,0.0,1.5384615384615383,8886.56
P0090,E05,1,21349.81,21349.81,1,1.0,1,False,1,0.0,30.0,21349.81
P0090,E08,1,50760.83,50760.83,1,0.0,1,False,1,0.0,30.0,50760.83
P0090,E09,1,57864.52,57864.52,1,0.0,1,False,1,0.0,30.0,57864.52
P0090,E10,3,148681.36,49560.45333333333,3,0.6666666666666666,2,False,477,0.0,0.18867924528301885,74340.68
P0090,E11,1,8769.93,8769.93,1,1.0,1,False,1,0.0,30.0,8769.93
P0090,E13,3,388401.78,129467.26000000001,3,0.3333333333333333,2,False,146,0.0,0.6164383561643836,194200.89
P0090,E16,1,104622.82,104622.82,1,0.0,1,False,1,0.0,30.0,104622.82
P0090,E17,1,49026.7,49026.7,1,1.0,1,False,1,0.0,30.0,49026.7
P0091,E01,1,135618.82,135618.82,1,0.0,1,False,1,0.0,30.0,135618.82
P0091,E03,2,372869.41,186434.705,2,1.0,1,False,269,0.0,0.22304832713754646,372869.41
P0091,E08,1,12914.92,12914.92,1,0.0,1,False,1,0.0,30.0,12914.92
P0091,E09,1,143526.89,143526.89,1,0.0,1,False,1,0.0,30.0,143526.89
P0091,E10,1,83315.13,83315.13,1,0.0,1,False,1,0.0,30.0,83315.13
P0091,E11,1,39642.74,39642.74,1,0.0,1,False,1,0.0,30.0,39642.74
P0091,E15,4,122282.17,30570.5425,4,0.25,1,False,411,0.0,0.29197080291970806,122282.17
P0091,E16,1,30028.29,30028.29,1,1.0,1,False,1,0.0,30.0,30028.29
P0091,E17,1,9364.17,9364.17,1,0.0,1,False,1,0.0,30.0,9364.17
P0092,E00,1,41159.53,41159.53,1,1.0,1,False,1,0.0,30.0,41159.53
P0092,E01,2,227312.34,113656.17,2,0.5,2,False,170,0.0,0.3529411764705882,113656.17
P0092,E02,1,391149.3,391149.3,1,1.0,1,False,1,0.0,30.0,391149.3
P0092,E03,1,134782.19,134782.19,1,1.0,1,False,1,0.0,30.0,134782.19
P0092,E05,2,79619.295,39809.6475,2,0.5,2,False,632,0.0,0.0949367088607595,39809.6475
P0092,E06,2,184589.22,92294.61,2,0.0,1,False,737,0.0,0.0814111261872456,184589.22
P0092,E07,2,152834.11000000002,76417.05500000001,2,1.0,2,False,292,0.0,0.20547945205479454,76417.05500000001
P0092,E08,1,35158.52,35158.52,1,1.0,1,False,1,0.0,30.0,35158.52
P0092,E11,1,104227.37,104227.37,1,0.0,1,False,1,0.0,30.0,104227.37
P0092,E12,1,11013.76,11013.76,1,1.0,1,False,1,0.0,30.0,11013.76
P0092,E13,1,33759.88,33759.88,1,0.0,1,False,1,0.0,30.0,33759.88
P0092,E14,1,21378.99,21378.99,1,0.0,1,False,1,0.0,30.0,21378.99
P0092,E16,1,28874.47,28874.47,1,1.0,1,False,1,0.0,30.0,28874.47
P0092,E17,2,275711.57,137855.785,2,0.5,1,False,490,0.0,0.12244897959183675,275711.57
P0093,E03,1,100675.78,100675.78,1,0.0,1,False,1,0.0,30.0,100675.78
P0093,E05,3,254669.62,84889.87333333334,3,0.6666666666666666,3,False,369,0.0,0.24390243902439024,84889.87333333334
P0093,E06,5,265271.33,53054.266,5,0.8,2,False,859,0.0,0.17462165308498254,132635.665
P0093,E08,2,192306.31,96153.155,2,0.5,2,False,447,0.0,0.1342281879194631,96153.155
P0093,E11,2,127474.215,63737.1075,1,0.0,2,False,39,0.5,1.5384615384615383,63737.1075
P0093,E14,2,77284.41,38642.205,2,0.0,1,False,108,0.0,0.5555555555555556,77284.41
P0093,E15,1,131743.37,131743.37,1,0.0,1,False,1,0.0,30.0,131743.37
P0093,E16,6,1064785.11,177464.18500000003,2,0.16666666666666666,2,False,703,0.6666666666666667,0.25604551920341395,532392.555
P0093,E17,2,131531.38,65765.69,2,0.0,2,False,54,0.0,1.1111111111111112,65765.69
P0094,E00,3,499158.26,166386.08666666667,2,0.3333333333333333,2,False,957,0.33333333333333337,0.09404388714733543,249579.13
P0094,E01,1,10393.3,10393.3,1,0.0,1,False,1,0.0,30.0,10393.3
P0094,E05,3,222926.96999999997,74308.98999999999,2,0.3333333333333333,3,False,252,0.33333333333333337,0.35714285714285715,74308.98999999999
P0094,E07,2,141531.48,70765.74,2,0.0,2,False,987,0.0,0.060790273556231005,70765.74
P0094,E08,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0094,E09,1,804256.66,804256.66,1,1.0,1,False,1,0.0,30.0,804256.66
P0094,E10,1,171792.32,171792.32,1,0.0,1,False,1,0.0,30.0,171792.32
P0094,E11,2,57503.020000000004,28751.510000000002,2,0.0,2,False,55,0.0,1.090909090909091,28751.510000000002
P0094,E12,3,171385.06,57128.35333333333,3,0.6666666666666666,1,False,1061,0.0,0.08482563619227144,171385.06
P0094,E13,1,77409.29,77409.29,1,0.0,1,False,1,0.0,30.0,77409.29
P0094,E14,1,596950.27,596950.27,1,1.0,1,False,1,0.0,30.0,596950.27
P0094,E17,3,363994.5,121331.5,3,0.3333333333333333,2,False,237,0.0,0.37974683544303794,181997.25
P0095,E00,1,31750.67,31750.67,1,0.0,1,False,1,0.0,30.0,31750.67
P0095,E01,2,90055.75,45027.875,2,0.5,2,False,449,0.0,0.13363028953229397,45027.875
P0095,E02,1,185837.39,185837.39,1,0.0,1,False,1,0.0,30.0,185837.39
P0095,E03,1,12344.76,12344.76,1,0.0,1,False,1,0.0,30.0,12344.76
P0095,E05,2,107894.28,53947.14,2,0.5,2,False,404,0.0,0.1485148514851485,53947.14
P0095,E10,1,4836.3,4836.3,1,0.0,1,False,1,0.0,30.0,4836.3
P0095,E11,1,213644.33,213644.33,1,0.0,1,False,1,0.0,30.0,213644.33
P0095,E12,1,302034.31,302034.31,1,1.0,1,False,1,0.0,30.0,302034.31
P0095,E13,4,190277.29,47569.3225,3,0.75,3,False,811,0.25,0.14796547472256472,63425.763333333336
P0095,E14,1,269549.34,269549.34,1,0.0,1,False,1,0.0,30.0,269549.34
P0095,E15,1,9624.73,9624.73,1,0.0,1,False,1,0.0,30.0,9624.73
P0095,E16,3,429632.45999999996,143210.81999999998,2,0.6666666666666666,2,False,791,0.33333333333333337,0.11378002528445007,214816.22999999998
P0095,E17,2,242338.37,121169.185,2,0.0,2,False,669,0.0,0.08968609865470852,121169.185
P0096,E00,1,27364.89,27364.89,1,0.0,1,False,1,0.0,30.0,27364.89
P0096,E02,1,252982.8,252982.8,1,1.0,1,False,1,0.0,30.0,252982.8
P0096,E04,1,403846.59,403846.59,1,1.0,1,False,1,0.0,30.0,403846.59
P0096,E06,1,60360.96,60360.96,1,0.0,1,False,1,0.0,30.0,60360.96
P0096,E07,1,61697.98,61697.98,1,0.0,1,False,1,0.0,30.0,61697.98
P0096,E08,1,22553.07,22553.07,1,1.0,1,False,1,0.0,30.0,22553.07
P0096,E09,3,128316.05,42772.01666666667,2,0.6666666666666666,2,False,432,0.33333333333333337,0.20833333333333331,64158.025
P0096,E11,1,27496.82,27496.82,1,1.0,1,False,1,0.0,30.0,27496.82
P0096,E12,1,68810.51,68810.51,1,1.0,1,False,1,0.0,30.0,68810.51
P0096,E13,1,31284.46,31284.46,1,0.0,1,False,1,0.0,30.0,31284.46
P0096,E14,2,88275.08499999999,44137.542499999996,2,0.0,1,False,67,0.0,0.8955223880597015,88275.08499999999
P0096,E15,1,632666.83,632666.83,1,0.0,1,False,1,0.0,30.0,632666.83
P0096,E16,1,61530.634999999995,61530.634999999995,1,1.0,1,False,1,0.0,30.0,61530.634999999995
P0096,E17,2,101808.27,50904.135,2,0.0,2,False,94,0.0,0.6382978723404256,50904.135
P0097,E00,2,24369.52,12184.76,2,0.5,1,False,607,0.0,0.09884678747940691,24369.52
P0097,E02,1,47295.28,47295.28,1,0.0,1,False,1,0.0,30.0,47295.28
P0097,E05,1,52788.02,52788.02,1,0.0,1,False,1,0.0,30.0,52788.02
P0097,E06,1,5852.53,5852.53,1,1.0,1,False,1,0.0,30.0,5852.53
P0097,E13,1,69046.38,69046.38,1,1.0,1,False,1,0.0,30.0,69046.38
P0097,E15,1,28483.47,28483.47,1,0.0,1,False,1,0.0,30.0,28483.47
P0098,E00,1,32176.39,32176.39,1,0.0,1,False,1,0.0,30.0,32176.39
P0098,E01,1,95328.13,95328.13,1,0.0,1,False,1,0.0,30.0,95328.13
P0098,E02,3,490285.62,163428.54,1,0.0,1,False,2,0.6666666666666667,45.0,490285.62
P0098,E03,2,69109.02,34554.51,2,0.0,1,False,1008,0.0,0.05952380952380952,69109.02
P0098,E04,1,90050.88,90050.88,1,1.0,1,False,1,0.0,30.0,90050.88
P0098,E06,1,78456.13,78456.13,1,0.0,1,False,1,0.0,30.0,78456.13
P0098,E07,1,235483.12,235483.12,1,0.0,1,False,1,0.0,30.0,235483.12
P0098,E09,2,384255.4,192127.7,2,0.5,1,False,824,0.0,0.07281553398058253,384255.4
P0098,E14,4,365712.47,91428.1175,3,0.25,2,False,754,0.25,0.15915119363395225,182856.235
P0098,E15,2,211107.63,105553.815,2,0.5,1,False,236,0.0,0.2542372881355932,211107.63
P0098,E17,1,38240.24,38240.24,1,0.0,1,False,1,0.0,30.0,38240.24
P0099,E00,1,120139.87,120139.87,1,1.0,1,False,1,0.0,30.0,120139.87
P0099,E02,3,280622.90499999997,93540.96833333332,3,0.3333333333333333,3,False,754,0.0,0.1193633952254642,93540.96833333332
P0099,E03,1,24438.41,24438.41,1,0.0,1,False,1,0.0,30.0,24438.41
P0099,E04,1,71471.16,71471.16,1,1.0,1,False,1,0.0,30.0,71471.16
P0099,E05,3,178917.71,59639.236666666664,2,0.0,3,False,652,0.33333333333333337,0.1380368098159509,59639.236666666664
P0099,E06,1,82675.32,82675.32,1,0.0,1,False,1,0.0,30.0,82675.32
P0099,E09,1,126202.02,126202.02,1,1.0,1,False,1,0.0,30.0,126202.02
P0099,E10,2,108060.2,54030.1,1,0.5,2,False,25,0.5,2.4,54030.1
P0099,E12,1,11409.97,11409.97,1,0.0,1,False,1,0.0,30.0,11409.97
P0099,E13,2,110827.61000000002,55413.80500000001,2,1.0,1,False,535,0.0,0.11214953271028039,110827.61000000002
P0099,E17,1,41636.79,41636.79,1,0.0,1,False,1,0.0,30.0,41636.79
P0100,E00,1,131542.39,131542.39,1,0.0,1,False,1,0.0,30.0,131542.39
P0100,E01,1,42804.56,42804.56,1,1.0,1,False,1,0.0,30.0,42804.56
P0100,E02,2,123570.32,61785.16,2,0.0,2,False,174,0.0,0.3448275862068966,61785.16
P0100,E03,1,59227.2,59227.2,1,0.0,1,False,1,0.0,30.0,59227.2
P0100,E06,1,66309.89,66309.89,1,1.0,1,False,1,0.0,30.0,66309.89
P0100,E07,1,73911.8,73911.8,1,0.0,1,False,1,0.0,30.0,73911.8
P0100,E08,2,789934.0900000001,394967.04500000004,2,0.0,2,False,484,0.0,0.12396694214876033,394967.04500000004
P0100,E09,1,27312.6,27312.6,1,1.0,1,False,1,0.0,30.0,27312.6
P0100,E11,1,56584.54,56584.54,1,1.0,1,False,1,0.0,30.0,56584.54
P0100,E13,1,56397.34,56397.34,1,0.0,1,False,1,0.0,30.0,56397.34
P0100,E14,1,49485.63,49485.63,1,1.0,1,False,1,0.0,30.0,49485.63
P0100,E16,1,75935.07,75935.07,1,1.0,1,False,1,0.0,30.0,75935.07
P0100,E17,3,276613.8,92204.59999999999,2,0.3333333333333333,2,False,1129,0.33333333333333337,0.07971656333038087,138306.9
P0101,E01,2,251350.90999999997,125675.45499999999,2,0.5,1,False,829,0.0,0.07237635705669482,251350.90999999997
P0101,E02,1,75385.33,75385.33,1,0.0,1,False,1,0.0,30.0,75385.33
P0101,E04,2,116641.545,58320.7725,2,0.5,2,False,644,0.0,0.09316770186335405,58320.7725
P0101,E06,1,10178.27,10178.27,1,1.0,1,False,1,0.0,30.0,10178.27
P0101,E08,2,148373.01,74186.505,2,1.0,2,False,259,0.0,0.23166023166023167,74186.505
P0101,E10,3,408272.41000000003,136090.80333333334,3,0.6666666666666666,2,False,1227,0.0,0.07334963325183375,204136.20500000002
P0101,E14,3,221428.49,73809.49666666666,2,0.6666666666666666,2,False,668,0.33333333333333337,0.1347305389221557,110714.245
P0101,E15,2,152230.54,76115.27,1,1.0,1,False,6,0.5,10.0,152230.54
P0101,E16,1,64822.23,64822.23,1,0.0,1,False,1,0.0,30.0,64822.23
P0102,E00,2,142365.56,71182.78,2,0.5,2,False,816,0.0,0.07352941176470588,71182.78
P0102,E01,1,32927.98,32927.98,1,1.0,1,False,1,0.0,30.0,32927.98
P0102,E02,1,187449.73,187449.73,1,0.0,1,False,1,0.0,30.0,187449.73
P0102,E03,1,26376.96,26376.96,1,0.0,1,False,1,0.0,30.0,26376.96
P0102,E06,1,18973.45,18973.45,1,0.0,1,False,1,0.0,30.0,18973.45
P0102,E08,1,68514.15,68514.15,1,1.0,1,False,1,0.0,30.0,68514.15
P0102,E09,3,581987.83,193995.94333333333,3,0.3333333333333333,2,False,838,0.0,0.10739856801909307,290993.915
P0102,E11,1,132257.68,132257.68,1,1.0,1,False,1,0.0,30.0,132257.68
P0102,E12,1,117183.87,117183.87,1,0.0,1,False,1,0.0,30.0,117183.87
P0102,E13,1,146945.26,146945.26,1,0.0,1,False,1,0.0,30.0,146945.26
P0102,E15,1,21525.12,21525.12,1,1.0,1,False,1,0.0,30.0,21525.12
P0102,E16,1,61764.6,61764.6,1,0.0,1,False,1,0.0,30.0,61764.6
P0102,E17,1,27939.7,27939.7,1,0.0,1,False,1,0.0,30.0,27939.7
P0103,E02,1,37437.7,37437.7,1,0.0,1,False,1,0.0,30.0,37437.7
P0103,E07,4,318428.82999999996,79607.20749999999,3,0.25,2,False,330,0.25,0.36363636363636365,159214.41499999998
P0103,E09,2,174962.02,87481.01,2,0.5,2,False,564,0.0,0.10638297872340426,87481.01
P0103,E10,1,33088.72,33088.72,1,0.0,1,False,1,0.0,30.0,33088.72
P0103,E12,3,583811.81,194603.93666666668,3,0.6666666666666666,1,False,134,0.0,0.6716417910447761,583811.81
P0103,E13,2,250381.18,125190.59,2,0.5,1,False,275,0.0,0.2181818181818182,250381.18
P0103,E14,1,67367.14,67367.14,1,1.0,1,False,1,0.0,30.0,67367.14
P0103,E15,1,69228.42,69228.42,1,0.0,1,False,1,0.0,30.0,69228.42
P0103,E16,1,46320.78,46320.78,1,0.0,1,False,1,0.0,30.0,46320.78
P0104,E00,2,93535.85,46767.925,2,0.5,2,False,983,0.0,0.061037639877924724,46767.925
P0104,E01,1,14442.76,14442.76,1,0.0,1,False,1,0.0,30.0,14442.76
P0104,E02,1,21010.79,21010.79,1,0.0,1,False,1,0.0,30.0,21010.79
P0104,E04,2,37229.38,18614.69,2,0.5,2,False,514,0.0,0.11673151750972763,18614.69
P0104,E05,1,74325.15,74325.15,1,0.0,1,False,1,0.0,30.0,74325.15
P0104,E06,4,214380.785,53595.19625,4,0.5,2,False,1162,0.0,0.10327022375215146,107190.3925
P0104,E07,1,176135.64,176135.64,1,0.0,1,False,1,0.0,30.0,176135.64
P0104,E09,1,77637.66,77637.66,1,0.0,1,False,1,0.0,30.0,77637.66
P0104,E10,2,23035.21,11517.605,2,0.5,1,False,470,0.0,0.12765957446808512,23035.21
P0104,E11,1,166189.31,166189.31,1,0.0,1,False,1,0.0,30.0,166189.31
P0104,E14,1,439955.34,439955.34,1,0.0,1,False,1,0.0,30.0,439955.34
P0104,E17,1,35274.77,35274.77,1,0.0,1,False,1,0.0,30.0,35274.77
P0105,E02,1,66694.68,66694.68,1,1.0,1,False,1,0.0,30.0,66694.68
P0105,E03,1,95570.06,95570.06,1,0.0,1,False,1,0.0,30.0,95570.06
P0105,E06,1,39857.12,39857.12,1,0.0,1,False,1,0.0,30.0,39857.12
P0105,E07,1,59340.19,59340.19,1,0.0,1,False,1,0.0,30.0,59340.19
P0105,E08,1,33124.26,33124.26,1,0.0,1,False,1,0.0,30.0,33124.26
P0105,E10,2,79045.37,39522.685,2,0.0,1,False,109,0.0,0.5504587155963303,79045.37
P0105,E11,1,66681.73,66681.73,1,1.0,1,False,1,0.0,30.0,66681.73
P0105,E12,1,725069.52,725069.52,1,0.0,1,False,1,0.0,30.0,725069.52
P0105,E13,2,110281.59,55140.795,2,0.0,2,False,17,0.0,3.5294117647058822,55140.795
P0105,E15,1,74272.88,74272.88,1,1.0,1,False,1,0.0,30.0,74272.88
P0105,E16,2,113214.29000000001,56607.145000000004,1,0.0,2,False,705,0.5,0.0851063829787234,56607.145000000004
P0106,E03,3,619783.95,206594.65,3,0.0,1,False,1140,0.0,0.07894736842105263,619783.95
P0106,E04,2,135522.96000000002,67761.48000000001,2,0.5,2,False,886,0.0,0.06772009029345372,67761.48000000001
P0106,E07,1,179165.32,179165.32,1,1.0,1,False,1,0.0,30.0,179165.32
P0106,E12,1,22376.33,22376.33,1,0.0,1,False,1,0.0,30.0,22376.33
P0106,E17,1,83203.26,83203.26,1,1.0,1,False,1,0.0,30.0,83203.26
P0107,E04,4,251926.25,62981.5625,4,0.0,3,False,854,0.0,0.14051522248243561,83975.41666666667
P0107,E07,1,177010.84,177010.84,1,1.0,1,False,1,0.0,30.0,177010.84
P0107,E09,2,267387.24,133693.62,2,0.0,2,False,605,0.0,0.09917355371900825,133693.62
P0107,E10,2,120492.5,60246.25,2,0.0,2,False,644,0.0,0.09316770186335405,60246.25
P0107,E12,1,61530.634999999995,61530.634999999995,1,1.0,1,False,1,0.0,30.0,61530.634999999995
P0107,E13,1,76241.39,76241.39,1,1.0,1,False,1,0.0,30.0,76241.39
P0107,E14,2,427020.69,213510.345,2,0.0,1,False,175,0.0,0.34285714285714286,427020.69
P0107,E15,3,612860.78,204286.92666666667,3,0.3333333333333333,1,False,526,0.0,0.17110266159695817,612860.78
P0107,E16,1,50958.95,50958.95,1,0.0,1,False,1,0.0,30.0,50958.95
P0107,E17,5,602859.25,120571.85,3,0.2,2,False,895,0.4,0.1675977653631285,301429.625
P0108,E01,1,10253.6,10253.6,1,0.0,1,False,1,0.0,30.0,10253.6
P0108,E02,2,65079.26,32539.63,1,1.0,2,False,156,0.5,0.3846153846153846,32539.63
P0108,E03,1,185232.6,185232.6,1,1.0,1,False,1,0.0,30.0,185232.6
P0108,E06,2,101061.68000000001,50530.840000000004,2,0.0,1,False,873,0.0,0.06872852233676975,101061.68000000001
P0108,E07,1,69519.2,69519.2,1,0.0,1,False,1,0.0,30.0,69519.2
P0108,E09,1,51685.19,51685.19,1,0.0,1,False,1,0.0,30.0,51685.19
P0108,E10,1,11087.04,11087.04,1,0.0,1,False,1,0.0,30.0,11087.04
P0108,E11,2,111848.15,55924.075,2,0.0,2,False,959,0.0,0.06256517205422316,55924.075
P0108,E12,2,836353.14,418176.57,2,0.5,1,False,96,0.0,0.625,836353.14
P0108,E16,1,64683.825,64683.825,1,0.0,1,False,1,0.0,30.0,64683.825
P0108,E17,4,311772.55,77943.1375,4,0.25,3,False,1099,0.0,0.1091901728844404,103924.18333333333
P0109,E02,2,146397.38999999998,73198.69499999999,2,1.0,2,False,436,0.0,0.13761467889908258,73198.69499999999
P0109,E04,1,11032.01,11032.01,1,0.0,1,False,1,0.0,30.0,11032.01
P0109,E06,1,121558.7,121558.7,1,1.0,1,False,1,0.0,30.0,121558.7
P0109,E07,1,113250.19,113250.19,1,0.0,1,False,1,0.0,30.0,113250.19
P0109,E08,1,4421.4,4421.4,1,0.0,1,False,1,0.0,30.0,4421.4
P0109,E09,1,213805.24,213805.24,1,1.0,1,False,1,0.0,30.0,213805.24
P0109,E12,1,36947.84,36947.84,1,1.0,1,False,1,0.0,30.0,36947.84
P0109,E15,3,155578.39,51859.46333333334,3,0.6666666666666666,1,False,528,0.0,0.17045454545454544,155578.39
P0110,E00,1,61530.634999999995,61530.634999999995,1,1.0,1,False,1,0.0,30.0,61530.634999999995
P0110,E03,2,238321.14,119160.57,2,0.5,1,False,510,0.0,0.11764705882352941,238321.14
P0110,E05,1,27553.52,27553.52,1,0.0,1,False,1,0.0,30.0,27553.52
P0110,E06,2,118739.68,59369.84,2,1.0,1,False,261,0.0,0.2298850574712644,118739.68
P0110,E07,1,221081.21,221081.21,1,0.0,1,False,1,0.0,30.0,221081.21
P0110,E08,1,101602.91,101602.91,1,0.0,1,False,1,0.0,30.0,101602.91
P0110,E09,2,384922.05,192461.025,2,0.0,2,False,111,0.0,0.5405405405405405,192461.025
P0110,E11,1,62045.9,62045.9,1,0.0,1,False,1,0.0,30.0,62045.9
P0110,E12,2,234539.94,117269.97,2,0.5,1,False,697,0.0,0.0860832137733142,234539.94
