id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00005183,C001668,2024-08-12,2024-08-18,2024-08-23,37514.81,22099.23,PAGADO,completo
PG00005184,C001668,2024-09-10,2024-09-19,2024-09-26,23452.48,22868.17,PAGADO,completo
PG00005185,C002756,2024-07-11,2024-07-21,2024-07-21,5454.27,9742.75,PAGADO,completo
PG00005186,C002756,2024-08-03,2024-08-10,2024-08-11,16807.92,12519.44,PAGADO,completo
PG00005187,C002000,2024-02-09,2024-02-11,2024-02-18,7010.6,14598.6,PAGADO,completo
PG00005188,C002000,2024-01-25,2024-01-28,2024-02-12,13025.57,5437.57,PAGADO,completo
PG00005189,C000475,2024-01-13,2024-01-23,2024-02-01,51100.17,68900.55,PAGADO,completo
PG00005190,C000475,2024-02-08,2024-02-16,2024-03-02,17850.64,58456.5,PAGADO,completo
PG00005191,C000475,2024-03-05,2024-03-10,2024-03-24,62892.12,4485.88,PAGADO,completo
PG00005192,C000517,2025-06-14,2025-06-19,2025-06-24,94182.83,89075.61,PAGADO,completo
PG00005193,C000517,2025-07-05,2025-07-08,2025-07-20,41639.67,46746.89,PAGADO,completo
PG00005194,C000404,2025-08-02,2025-08-05,2025-11-14,62185.65,62185.65,PAGADO,demorado
PG00005195,C000384,2025-04-23,2025-04-23,2025-04-23,115183.35,115183.35,PAGADO,parcial
PG00005196,C002987,2023-04-15,2023-04-25,2023-05-10,101780.64,17558.2,PAGADO,completo
PG00005197,C002987,2023-05-11,2023-05-21,2023-05-26,71214.13,155436.57,PAGADO,completo
PG00005198,C002152,2025-10-10,2025-10-16,2025-11-05,56418.71,56418.71,PAGADO,completo
PG00005199,C001633,2025-05-30,2025-06-08,2025-06-11,11597.26,24638.03,PAGADO,sobrepago_senal
PG00005200,C001633,2025-06-20,2025-06-29,2025-06-30,37206.06,24165.29,PAGADO,sobrepago_senal
PG00005201,C700104,2024-06-19,2024-06-27,2024-07-12,167205.71,281364.25,PAGADO,completo
PG00005202,C700104,2024-07-04,2024-07-13,2024-07-22,239332.45,72297.21,PAGADO,completo
PG00005203,C700104,2024-07-25,2024-07-27,2024-08-01,234054.22,286930.92,PAGADO,completo
PG00005204,C000688,2024-04-04,2024-04-07,2024-04-09,3618.2,3893.13,PAGADO,parcial
PG00005205,C000688,2024-04-18,2024-04-28,2024-05-03,15692.71,15417.78,PAGADO,parcial
PG00005206,C003000,2025-12-07,2025-12-09,2025-12-28,19273.95,25097.65,PAGADO,parcial
PG00005207,C003000,2026-01-17,2026-01-22,2026-02-11,8403.29,2579.59,PAGADO,parcial
PG00005208,C002874,2024-02-06,2024-02-15,2024-02-24,7788.31,18254.84,PAGADO,completo
PG00005209,C002874,2024-02-23,2024-02-28,2024-03-07,56136.41,45669.88,PAGADO,completo
PG00005210,C001240,2024-01-26,2024-01-27,2024-02-02,18020.65,7823.17,PAGADO,parcial
PG00005211,C001240,2024-02-15,2024-02-16,2024-02-20,6335.54,16533.02,PAGADO,parcial
PG00005212,C000062,2023-05-24,2023-05-30,2023-06-11,18086.98,32432.75,PAGADO,completo
PG00005213,C000062,2023-05-28,2023-06-04,2023-06-06,52189.37,37843.6,PAGADO,completo
PG00005214,C000852,2023-06-26,2023-07-06,2023-07-21,9258.33,2291.92,PAGADO,completo
PG00005215,C000852,2023-07-23,2023-07-26,2023-07-26,2892.16,9858.57,PAGADO,completo
PG00005216,C003394,2023-02-04,2023-02-08,2023-02-16,22846.12,20575.68,PAGADO,completo
PG00005217,C003394,2023-03-04,2023-03-10,2023-03-25,20226.85,22497.29,PAGADO,completo
PG00005218,C003044,2025-04-05,2025-04-09,2025-04-15,33608.19,33608.19,PAGADO,completo
PG00005219,C001262,2023-11-29,2023-12-07,2023-12-22,40192.2,40192.2,PAGADO,parcial
PG00005220,C000223,2024-06-13,2024-06-19,2024-07-09,261176.99,261176.99,PAGADO,completo
PG00005221,C002193,2024-10-03,2024-10-12,2024-10-29,1983.29,1983.29,PAGADO,parcial
PG00005222,C000373,2023-12-29,2024-01-05,2024-01-24,37717.25,37717.25,PAGADO,completo
PG00005223,C001824,2025-03-26,2025-04-02,2025-04-08,19973.08,14598.48,PAGADO,parcial
PG00005224,C001824,2025-04-29,2025-05-08,2025-05-24,32085.32,37459.92,PAGADO,parcial
PG00005225,C003121,2024-10-08,2024-10-10,2024-10-24,4949.41,5377.02,PAGADO,completo
PG00005226,C003121,2024-10-21,2024-10-21,2024-11-03,5371.19,4943.58,PAGADO,completo
PG00005227,C700045,2024-10-12,2024-10-15,2024-10-17,235753.45,197333.32,PAGADO,completo
PG00005228,C700045,2024-10-19,2024-10-19,2024-10-23,289287.81,55650.89,PAGADO,completo
PG00005229,C700045,2024-11-28,2024-11-30,2024-11-30,370400.35,642457.4,PAGADO,completo
PG00005230,C003200,2025-06-27,2025-07-05,2025-07-21,56125.81,48122.88,PAGADO,completo
PG00005231,C003200,2025-08-02,2025-08-04,2025-08-16,11755.74,19758.67,PAGADO,completo
PG00005232,C003310,2025-03-09,2025-03-18,2025-03-19,11296.03,14889.23,PAGADO,completo
PG00005233,C003310,2025-04-05,2025-04-08,2025-04-15,13424.28,9831.08,PAGADO,completo
PG00005234,C002871,2023-09-27,2023-09-28,2023-10-10,29447.85,29447.85,PAGADO,completo
PG00005235,C000009,2026-06-23,2026-06-25,2026-06-26,20442.64,14468.95,PAGADO,completo
PG00005236,C000009,2026-07-08,2026-07-12,2026-07-30,5065.6,11039.29,PAGADO,completo
PG00005237,C002497,2024-01-21,2024-01-26,2024-02-06,9622.68,25245.14,PAGADO,completo
PG00005238,C002497,2024-02-10,2024-02-13,2024-02-23,29571.23,13948.77,PAGADO,completo
PG00005239,C001944,2025-10-31,2025-11-04,2025-11-11,80637.54,50497.91,PAGADO,completo
PG00005240,C001944,2025-12-22,2026-01-01,2026-01-03,29166.81,69399.84,PAGADO,completo
PG00005241,C001944,2025-12-17,2025-12-27,2026-01-12,74987.67,64894.27,PAGADO,completo
PG00005242,C001838,2026-05-12,2026-05-16,2026-05-24,13889.31,7611.82,PAGADO,completo
PG00005243,C001838,2026-06-20,2026-06-26,2026-06-29,8260.06,13633.65,PAGADO,completo
PG00005244,C001838,2026-06-17,2026-06-27,2026-07-01,1801.62,2705.52,PAGADO,completo
PG00005245,C000708,2024-04-03,2024-04-05,2024-04-13,13232.29,15606.62,PAGADO,completo
PG00005246,C000708,2024-03-20,2024-03-21,2024-03-28,12106.49,4614.58,PAGADO,completo
PG00005247,C000708,2024-04-23,2024-04-28,2024-04-28,2486.07,7603.65,PAGADO,completo
PG00005248,C000255,2025-11-03,2025-11-03,2025-11-05,4547.88,7968.34,PAGADO,completo
PG00005249,C000255,2025-11-07,2025-11-15,2025-11-27,7838.85,4418.39,PAGADO,completo
PG00005250,C001617,2024-02-04,2024-02-11,,8308.97,0.0,PENDIENTE,pendiente
PG00005251,C000389,2024-08-17,2024-08-26,2024-08-31,20670.03,20670.03,PAGADO,completo
PG00005252,C001581,2023-10-04,2023-10-11,2023-10-21,109930.66,76891.1,PAGADO,completo
PG00005253,C001581,2023-11-01,2023-11-10,2023-11-24,32707.72,65747.28,PAGADO,completo
PG00005254,C000924,2024-07-02,2024-07-12,2024-07-17,103003.21,103003.21,PAGADO,completo
PG00005255,C003424,2025-09-03,2025-09-13,2025-11-18,6777.12,8621.29,PAGADO,demorado
PG00005256,C003424,2025-09-19,2025-09-29,2025-12-13,6007.35,4163.18,PAGADO,demorado
PG00005257,C003405,2025-08-12,2025-08-19,2025-09-05,8438.91,8438.91,PAGADO,completo
PG00005258,C002508,2025-09-18,2025-09-26,2025-10-13,11409.97,11409.97,PAGADO,completo
PG00005259,C002036,2026-05-14,2026-05-24,2026-08-03,12099.53,7409.27,PAGADO,demorado
PG00005260,C002036,2026-05-27,2026-05-27,2026-07-27,8353.02,13043.28,PAGADO,demorado
PG00005261,C002953,2023-11-09,2023-11-17,2023-11-26,31818.42,51094.54,PAGADO,completo
PG00005262,C002953,2023-12-08,2023-12-11,2023-12-22,47701.2,28425.08,PAGADO,completo
PG00005263,C001224,2024-11-30,2024-12-05,2024-12-12,60734.4,63145.38,PAGADO,completo
PG00005264,C001224,2024-12-05,2024-12-13,2024-12-24,33656.76,31245.78,PAGADO,completo
PG00005265,C002549,2023-04-08,2023-04-14,2023-04-23,119030.06,74325.65,PAGADO,completo
PG00005266,C002549,2023-05-08,2023-05-09,2023-05-25,35414.36,80118.77,PAGADO,completo
PG00005267,C001946,2023-05-27,2023-06-05,2023-06-18,120073.07,120073.07,PAGADO,completo
PG00005268,C000739,2023-10-27,2023-10-27,2024-01-31,15254.85,14033.11,PAGADO,demorado
PG00005269,C000739,2023-11-20,2023-11-20,2024-02-11,26598.93,27820.67,PAGADO,demorado
PG00005270,C000040,2026-06-25,2026-06-28,2026-07-17,45762.36,24136.97,PAGADO,completo
PG00005271,C000040,2026-07-01,2026-07-11,2026-07-24,5641.96,27267.35,PAGADO,completo
PG00005272,C000868,2024-06-07,2024-06-17,2024-07-03,19198.37,30223.68,PAGADO,completo
PG00005273,C000868,2024-07-16,2024-07-20,2024-08-01,62657.28,51631.97,PAGADO,completo
PG00005274,C002779,2023-02-09,2023-02-19,2023-03-06,30631.34,30631.34,PAGADO,completo
PG00005275,C000539,2024-10-11,2024-10-13,2024-10-23,38678.82,44244.3,PAGADO,sobrepago_senal
PG00005276,C000539,2024-10-28,2024-10-29,2024-11-13,21331.41,15765.93,PAGADO,sobrepago_senal
PG00005277,C002745,2025-07-08,2025-07-08,2025-07-23,17008.17,10376.44,PAGADO,completo
PG00005278,C002745,2025-07-19,2025-07-22,2025-08-06,1790.32,17554.36,PAGADO,completo
PG00005279,C002745,2025-07-20,2025-07-28,2025-08-04,13400.18,4267.87,PAGADO,completo
PG00005280,C003088,2023-07-12,2023-07-15,2023-07-17,21166.1,21166.1,PAGADO,completo
PG00005281,C002723,2025-03-27,2025-04-05,2025-04-23,34364.86,34364.86,PAGADO,completo
PG00005282,C001371,2023-12-10,2023-12-18,2024-03-28,2657.62,2069.27,PAGADO,demorado
PG00005283,C001371,2023-12-12,2023-12-15,2024-03-13,1501.6,2089.95,PAGADO,demorado
PG00005284,C001145,2023-09-22,2023-09-30,2023-10-14,110913.7,110913.7,PAGADO,completo
PG00005285,C001031,2024-08-18,2024-08-27,2024-09-10,25097.07,16509.97,PAGADO,completo
PG00005286,C001031,2024-09-03,2024-09-05,2024-09-22,7067.01,15654.11,PAGADO,completo
PG00005287,C000372,2025-11-08,2025-11-11,2025-11-29,6122.5,2649.38,PAGADO,completo
PG00005288,C000372,2025-12-14,2025-12-14,2025-12-25,2372.09,5845.21,PAGADO,completo
PG00005289,C000667,2024-10-16,2024-10-20,2024-10-29,108155.01,108155.01,PAGADO,completo
PG00005290,C000357,2026-05-12,2026-05-12,2026-05-27,8281.94,3597.89,PAGADO,parcial
PG00005291,C000357,2026-05-31,2026-06-09,2026-06-21,2301.92,6985.97,PAGADO,parcial
PG00005292,C000967,2023-11-24,2023-11-30,2024-02-26,249780.62,249780.62,PAGADO,demorado
PG00005293,C002831,2023-06-30,2023-07-10,2023-10-16,142253.07,142253.07,PAGADO,demorado
PG00005294,C002783,2026-07-21,2026-07-28,2026-08-07,81393.42,81393.42,PAGADO,completo
PG00005295,C001353,2025-05-09,2025-05-12,2025-07-15,3044.14,19491.31,PAGADO,demorado
PG00005296,C001353,2025-07-06,2025-07-07,2025-09-06,27116.51,10669.34,PAGADO,demorado
PG00005297,C001035,2024-10-29,2024-11-01,2024-11-15,9509.48,3770.76,PAGADO,parcial
PG00005298,C001035,2024-11-07,2024-11-16,2024-11-29,22182.59,27921.31,PAGADO,parcial
PG00005299,C000470,2025-08-06,2025-08-06,2025-08-08,153674.75,153674.75,PAGADO,completo
PG00005300,C003193,2026-07-22,2026-08-01,2026-08-07,83989.37,115212.2,PAGADO,completo
PG00005301,C003193,2026-08-04,2026-08-07,2026-08-07,104503.04,73280.21,PAGADO,completo
PG00005302,C001396,2024-08-19,2024-08-24,2024-08-25,79227.44,79227.44,PAGADO,parcial
PG00005303,C003230,2026-01-01,2026-01-02,2026-01-13,6558.12,45754.9,PAGADO,parcial
PG00005304,C003230,2026-01-30,2026-02-06,2026-02-18,55215.3,16018.52,PAGADO,parcial
PG00005305,C001549,2025-10-10,2025-10-15,2026-01-23,34168.89,34168.89,PAGADO,demorado
PG00005306,C001256,2025-03-03,2025-03-11,2025-03-18,17563.01,57268.16,PAGADO,completo
PG00005307,C001256,2025-03-08,2025-03-17,2025-04-04,64693.26,24988.11,PAGADO,completo
PG00005308,C002094,2024-11-29,2024-12-09,2024-12-09,66996.08,40701.02,PAGADO,completo
PG00005309,C002094,2024-12-26,2024-12-29,2025-01-09,60764.58,71478.91,PAGADO,completo
PG00005310,C002094,2024-12-19,2024-12-29,2024-12-31,15053.51,30634.24,PAGADO,completo
PG00005311,C001555,2024-04-19,2024-04-24,,108511.45,0.0,PENDIENTE,pendiente
PG00005312,C003187,2026-07-20,2026-07-29,2026-08-05,44419.45,44419.45,PAGADO,completo
PG00005313,C001250,2025-06-11,2025-06-21,2025-06-27,52475.71,56688.19,PAGADO,completo
PG00005314,C001250,2025-06-13,2025-06-16,2025-06-20,54979.31,50766.83,PAGADO,completo
PG00005315,C001699,2024-04-22,2024-04-22,2024-04-25,5341.35,9373.9,PAGADO,completo
PG00005316,C001699,2024-06-09,2024-06-17,2024-06-19,8258.71,4226.16,PAGADO,completo
PG00005317,C001252,2026-02-09,2026-02-13,2026-02-14,3415.52,7043.16,PAGADO,completo
PG00005318,C001252,2026-02-18,2026-02-21,2026-02-22,5535.45,2876.25,PAGADO,completo
PG00005319,C001252,2026-03-27,2026-04-04,2026-04-13,3222.63,2254.19,PAGADO,completo
PG00005320,C003414,2025-09-06,2025-09-09,2025-09-24,14381.79,21000.87,PAGADO,completo
PG00005321,C003414,2025-09-09,2025-09-19,2025-10-02,36379.04,29759.96,PAGADO,completo
PG00005322,C003435,2026-04-15,2026-04-23,2026-04-25,45223.64,13404.21,PAGADO,completo
PG00005323,C003435,2026-05-05,2026-05-05,2026-05-05,16053.76,47873.19,PAGADO,completo
PG00005324,C002933,2025-11-02,2025-11-07,2025-11-15,24898.18,33428.94,PAGADO,parcial
PG00005325,C002933,2025-12-18,2025-12-22,2025-12-22,16650.65,8119.89,PAGADO,parcial
PG00005326,C000079,2023-05-19,2023-05-19,2023-07-22,49711.27,43768.0,PAGADO,demorado
PG00005327,C000079,2023-06-05,2023-06-12,2023-08-03,27803.89,33747.16,PAGADO,demorado
PG00005328,C001172,2026-04-13,2026-04-20,2026-07-14,271615.72,271615.72,PAGADO,demorado
PG00005329,C000814,2025-05-06,2025-05-06,2025-05-25,11163.8,23792.67,PAGADO,completo
PG00005330,C000814,2025-05-09,2025-05-12,2025-05-15,16904.28,4275.41,PAGADO,completo
PG00005331,C001852,2025-11-13,2025-11-19,2025-12-08,68688.84,43714.62,PAGADO,completo
PG00005332,C001852,2025-11-21,2025-11-25,2025-11-28,47924.46,72898.68,PAGADO,completo
PG00005333,C002220,2025-12-08,2025-12-17,2025-12-21,18095.55,15055.65,PAGADO,completo
PG00005334,C002220,2025-12-29,2025-12-30,2026-01-10,6310.71,9350.61,PAGADO,completo
PG00005335,C002719,2023-08-15,2023-08-19,2023-08-23,9529.44,9529.44,PAGADO,completo
PG00005336,C003239,2023-02-18,2023-02-18,2023-02-22,26016.18,7902.86,PAGADO,completo
PG00005337,C003239,2023-02-17,2023-02-24,2023-03-14,21377.69,38797.12,PAGADO,completo
PG00005338,C003239,2023-04-07,2023-04-09,2023-04-18,5373.82,6067.71,PAGADO,completo
PG00005339,C002105,2024-03-22,2024-04-01,,50354.41,0.0,PENDIENTE,pendiente
PG00005340,C000133,2025-09-08,2025-09-10,2025-09-28,64074.78,56089.2,PAGADO,completo
PG00005341,C000133,2025-09-16,2025-09-16,2025-09-30,20111.85,28097.43,PAGADO,completo
PG00005342,C001140,2026-02-12,2026-02-13,2026-02-15,24217.36,24217.36,PAGADO,completo
PG00005343,C000933,2026-04-12,2026-04-21,2026-05-03,3728.7,11668.69,PAGADO,completo
PG00005344,C000933,2026-05-19,2026-05-26,2026-06-14,37650.96,29710.97,PAGADO,completo
PG00005345,C000928,2023-02-14,2023-02-24,2023-03-16,90122.64,69000.92,PAGADO,completo
PG00005346,C000928,2023-03-02,2023-03-12,2023-03-12,23516.71,44638.43,PAGADO,completo
PG00005347,C000823,2023-12-24,2023-12-26,2024-01-04,24853.02,68098.99,PAGADO,completo
PG00005348,C000823,2024-01-15,2024-01-23,2024-02-02,62272.77,19026.8,PAGADO,completo
PG00005349,C001531,2023-11-05,2023-11-15,2023-11-21,7773.19,51550.09,PAGADO,completo
PG00005350,C001531,2023-11-21,2023-11-30,2023-12-07,56848.59,13071.69,PAGADO,completo
PG00005351,C001214,2025-03-16,2025-03-24,2025-04-01,6027.76,35724.38,PAGADO,completo
PG00005352,C001214,2025-05-04,2025-05-14,2025-05-14,128226.03,98529.41,PAGADO,completo
PG00005353,C000504,2023-09-23,2023-09-25,2023-10-03,15878.39,15878.39,PAGADO,parcial
PG00005354,C900052,2024-05-18,2024-05-27,2024-06-13,314922.25,220608.22,PAGADO,completo
PG00005355,C900052,2024-07-10,2024-07-16,2024-08-01,139606.47,233920.5,PAGADO,completo
PG00005356,C002395,2023-03-13,2023-03-14,2023-03-14,21840.11,21840.11,PAGADO,completo
PG00005357,C001996,2026-07-04,2026-07-04,2026-07-17,3820.5,3010.09,PAGADO,completo
PG00005358,C001996,2026-08-05,2026-08-07,2026-08-07,3496.7,2309.33,PAGADO,completo
PG00005359,C001996,2026-07-31,2026-08-06,2026-08-07,5690.6,7688.38,PAGADO,completo
PG00005360,C002434,2023-11-18,2023-11-27,2023-12-10,26059.82,14702.64,PAGADO,completo
PG00005361,C002434,2023-11-20,2023-11-23,2023-12-05,29009.53,37593.75,PAGADO,completo
PG00005362,C002434,2023-12-29,2023-12-29,2024-01-08,14846.4,17619.36,PAGADO,completo
PG00005363,C001958,2023-07-05,2023-07-11,2023-09-14,36459.17,14323.18,PAGADO,demorado
PG00005364,C001958,2023-07-12,2023-07-21,2023-09-30,15263.44,37399.43,PAGADO,demorado
PG00005365,C001384,2024-11-01,2024-11-11,2024-11-12,48219.04,37489.05,PAGADO,completo
PG00005366,C001384,2024-11-25,2024-12-02,2024-12-13,20083.22,44146.41,PAGADO,completo
PG00005367,C001384,2024-12-06,2024-12-16,2025-01-04,79564.21,66231.01,PAGADO,completo
PG00005368,C000894,2023-08-09,2023-08-12,2023-08-14,63679.01,63679.01,PAGADO,completo
PG00005369,C000828,2024-10-15,2024-10-17,2024-10-17,6615.44,11771.67,PAGADO,completo
PG00005370,C000828,2024-10-22,2024-10-24,2024-10-24,21702.49,16546.26,PAGADO,completo
PG00005371,C700105,2026-07-03,2026-07-13,2026-07-24,112581.28,109546.74,PAGADO,completo
PG00005372,C700105,2026-07-25,2026-07-27,2026-08-06,151653.85,70803.62,PAGADO,completo
PG00005373,C700105,2026-08-07,2026-08-07,2026-08-07,69291.9,153176.67,PAGADO,completo
PG00005374,C002523,2026-03-05,2026-03-09,2026-03-17,19612.69,13814.69,PAGADO,completo
PG00005375,C002523,2026-04-17,2026-04-22,2026-04-29,13399.35,19197.35,PAGADO,completo
PG00005376,C001683,2024-08-12,2024-08-19,2024-08-31,43606.89,43606.89,PAGADO,completo
PG00005377,C800015,2026-01-04,2026-01-05,2026-01-16,104492.61,22740.9,PAGADO,completo
PG00005378,C800015,2026-01-10,2026-01-18,2026-01-20,75591.83,157343.54,PAGADO,completo
PG00005379,C003150,2026-06-27,2026-07-01,,111132.72,0.0,PENDIENTE,pendiente
PG00005380,C800024,2024-08-08,2024-08-09,2024-08-16,270809.08,263124.05,PAGADO,completo
PG00005381,C800024,2024-09-21,2024-09-29,2024-10-17,33327.35,41012.38,PAGADO,completo
PG00005382,C000652,2025-04-25,2025-04-28,2025-05-08,12264.87,11703.07,PAGADO,completo
PG00005383,C000652,2025-04-28,2025-05-05,2025-05-15,5244.52,5806.32,PAGADO,completo
PG00005384,C000172,2024-09-14,2024-09-16,2024-09-16,64470.05,64470.05,PAGADO,parcial
PG00005385,C000038,2026-04-06,2026-04-10,2026-04-20,76283.24,56362.76,PAGADO,parcial
PG00005386,C000038,2026-04-16,2026-04-18,2026-05-03,15091.43,35011.91,PAGADO,parcial
PG00005387,C700035,2024-11-12,2024-11-13,2024-11-30,479163.56,479163.56,PAGADO,parcial
PG00005388,C000713,2024-11-13,2024-11-18,2024-12-06,103803.37,103803.37,PAGADO,completo
PG00005389,C000090,2026-06-30,2026-07-05,2026-07-13,208553.31,208553.31,PAGADO,completo
PG00005390,C900037,2025-01-05,2025-01-09,2025-01-26,220193.42,220193.42,PAGADO,completo
PG00005391,C001205,2023-06-03,2023-06-13,2023-06-19,47010.14,47010.14,PAGADO,parcial
PG00005392,C002923,2023-11-13,2023-11-17,2023-11-24,14786.98,26577.62,PAGADO,completo
PG00005393,C002923,2023-12-14,2023-12-19,2023-12-28,30990.55,19199.91,PAGADO,completo
PG00005394,C003041,2024-01-26,2024-01-28,2024-02-15,190024.03,190024.03,PAGADO,completo
PG00005395,C003352,2025-08-25,2025-08-28,2025-11-23,23698.0,43596.61,PAGADO,demorado
PG00005396,C003352,2025-09-12,2025-09-17,2025-12-20,73411.97,53513.36,PAGADO,demorado
PG00005397,C001827,2023-08-26,2023-09-02,2023-09-21,16327.14,17908.28,PAGADO,parcial
PG00005398,C001827,2023-08-22,2023-08-26,2023-09-07,12749.29,11168.15,PAGADO,parcial
PG00005399,C001155,2024-02-09,2024-02-17,2024-02-17,13035.39,1599.84,PAGADO,completo
PG00005400,C001155,2024-02-20,2024-02-21,2024-02-26,16236.5,28062.39,PAGADO,completo
PG00005401,C001155,2024-03-15,2024-03-24,2024-04-10,14565.93,14175.59,PAGADO,completo
PG00005402,C001324,2023-03-17,2023-03-20,2023-06-19,24950.65,15921.01,PAGADO,demorado
PG00005403,C001324,2023-04-02,2023-04-12,2023-07-11,31024.18,40053.82,PAGADO,demorado
PG00005404,C000216,2023-03-29,2023-04-02,2023-04-04,62185.65,62185.65,PAGADO,completo
PG00005405,C000510,2025-12-25,2026-01-02,2026-01-07,20454.74,34875.79,PAGADO,completo
PG00005406,C000510,2026-01-03,2026-01-13,2026-01-28,41810.9,39713.17,PAGADO,completo
PG00005407,C000510,2026-01-24,2026-01-27,2026-02-07,48617.86,36294.54,PAGADO,completo
PG00005408,C001680,2023-10-09,2023-10-15,2023-10-26,50401.68,50401.68,PAGADO,completo
PG00005409,C000499,2025-09-05,2025-09-14,2025-09-27,47172.37,47172.37,PAGADO,completo
PG00005410,C003047,2024-07-10,2024-07-11,2024-07-22,33038.57,33038.57,PAGADO,completo
PG00005411,C001856,2024-12-21,2024-12-31,2025-01-02,128327.72,128327.72,PAGADO,completo
PG00005412,C001388,2025-09-16,2025-09-23,2025-10-03,15900.5,26830.98,PAGADO,completo
PG00005413,C001388,2025-09-28,2025-09-29,2025-10-14,34561.1,23630.62,PAGADO,completo
PG00005414,C001519,2026-07-09,2026-07-16,2026-07-24,9077.64,7394.7,PAGADO,completo
PG00005415,C001519,2026-07-17,2026-07-23,2026-07-29,17292.17,4897.03,PAGADO,completo
PG00005416,C001519,2026-08-07,2026-08-07,2026-08-07,11352.5,25430.58,PAGADO,completo
PG00005417,C002386,2024-08-10,2024-08-12,2024-08-26,25861.6,67062.25,PAGADO,completo
PG00005418,C002386,2024-09-11,2024-09-21,2024-09-27,77162.73,28246.48,PAGADO,completo
PG00005419,C002386,2024-09-23,2024-09-24,2024-10-05,75394.77,83110.37,PAGADO,completo
PG00005420,C003356,2026-04-09,2026-04-15,2026-05-03,16039.1,16039.1,PAGADO,completo
PG00005421,C002076,2025-01-08,2025-01-18,2025-04-12,57427.47,60869.14,PAGADO,demorado
PG00005422,C002076,2025-02-10,2025-02-15,2025-05-10,59971.0,56529.33,PAGADO,demorado
PG00005423,C001540,2026-07-22,2026-07-23,2026-08-01,28764.05,28764.05,PAGADO,completo
PG00005424,C001217,2023-12-15,2023-12-20,2023-12-28,2135.41,58689.06,PAGADO,completo
PG00005425,C001217,2023-12-13,2023-12-16,2023-12-31,49231.92,10044.7,PAGADO,completo
PG00005426,C001217,2024-01-17,2024-01-19,2024-02-02,56640.7,39274.27,PAGADO,completo
PG00005427,C002681,2025-08-15,2025-08-23,2025-09-09,516173.5,516173.5,PAGADO,completo
PG00005428,C700039,2024-12-03,2024-12-06,2024-12-14,446922.51,446922.51,PAGADO,completo
PG00005429,C002993,2024-01-15,2024-01-21,2024-02-08,50270.21,50270.21,PAGADO,parcial
PG00005430,C001416,2023-11-28,2023-12-01,2023-12-17,103694.9,103694.9,PAGADO,parcial
PG00005431,C002217,2024-06-11,2024-06-17,,53157.74,0.0,PENDIENTE,pendiente
PG00005432,C700066,2026-05-02,2026-05-04,2026-05-15,37018.44,216889.22,PAGADO,completo
PG00005433,C700066,2026-06-06,2026-06-08,2026-06-17,180237.61,148850.28,PAGADO,completo
PG00005434,C700066,2026-06-21,2026-06-26,2026-07-12,200664.49,52181.04,PAGADO,completo
PG00005435,C001676,2025-05-22,2025-05-23,2025-05-23,121269.11,121269.11,PAGADO,parcial
PG00005436,C001197,2024-05-23,2024-06-02,2024-06-12,14385.54,14143.76,PAGADO,completo
PG00005437,C001197,2024-05-16,2024-05-16,2024-05-29,5841.28,6083.06,PAGADO,completo
PG00005438,C001542,2025-08-29,2025-09-02,2025-09-12,33093.63,33093.63,PAGADO,completo
PG00005439,C002960,2023-05-27,2023-05-28,2023-08-27,33881.84,33881.84,PAGADO,demorado
PG00005440,C002539,2023-04-11,2023-04-12,2023-04-27,4450.68,8221.43,PAGADO,completo
PG00005441,C002539,2023-04-26,2023-04-26,2023-05-13,6434.25,2663.5,PAGADO,completo
PG00005442,C000953,2025-12-17,2025-12-25,2025-12-25,50604.36,30800.39,PAGADO,completo
PG00005443,C000953,2026-01-17,2026-01-26,2026-02-04,20563.67,48531.27,PAGADO,completo
PG00005444,C000953,2026-02-15,2026-02-18,2026-02-21,18792.82,10629.19,PAGADO,completo
PG00005445,C002635,2023-10-16,2023-10-20,,39316.7,0.0,PENDIENTE,pendiente
PG00005446,C000750,2023-11-01,2023-11-08,2024-01-10,15045.53,15045.53,PAGADO,demorado
PG00005447,C002705,2023-08-14,2023-08-16,2023-08-18,15369.92,4949.56,PAGADO,parcial
PG00005448,C002705,2023-09-04,2023-09-12,2023-09-24,14325.26,24745.62,PAGADO,parcial
PG00005449,C000234,2024-04-19,2024-04-19,2024-05-09,9032.3,11031.62,PAGADO,completo
PG00005450,C000234,2024-05-07,2024-05-07,2024-05-22,17076.69,3685.65,PAGADO,completo
PG00005451,C000234,2024-05-01,2024-05-06,2024-05-16,4400.33,15792.05,PAGADO,completo
PG00005452,C000732,2024-05-14,2024-05-23,,24086.24,0.0,PENDIENTE,pendiente
PG00005453,C800020,2026-06-19,2026-06-26,2026-07-06,199450.77,199450.77,PAGADO,completo
PG00005454,C001156,2024-07-05,2024-07-09,2024-07-24,21554.33,24964.88,PAGADO,completo
PG00005455,C001156,2024-07-26,2024-08-02,2024-08-10,10459.38,7048.83,PAGADO,completo
PG00005456,C003283,2024-02-07,2024-02-17,2024-03-03,2716.53,8303.71,PAGADO,completo
PG00005457,C003283,2024-03-10,2024-03-16,2024-03-26,8922.35,3335.17,PAGADO,completo
PG00005458,C002445,2023-06-30,2023-07-04,2023-07-10,20192.16,32029.25,PAGADO,completo
PG00005459,C002445,2023-07-05,2023-07-14,2023-08-01,23278.67,29381.78,PAGADO,completo
