id_contrato,monto,modalidad,fecha_contrato,categoria_principal,objeto,n_pagos,monto_devengado_total,monto_pagado_total,fecha_primer_devengado,fecha_ultimo_pago,ratio_pagado_contrato,estado_pago_analitico
C000935,84343.01,Adjudicación Simplificada,2026-01-27,services,Servicio de capacitación,1,84343.01,84343.01,2026-03-07,2026-03-19,1.0,pagado_aproximadamente_completo
C002418,16121.2,Comparación de Precios,2023-08-19,services,Servicio de capacitación,3,16121.2,16121.2,2023-09-22,2023-11-28,1.0,pagado_aproximadamente_completo
C000566,42303.16,Adjudicación Simplificada,2023-11-21,services,Servicio de transporte,1,42303.16,42303.16,2023-11-27,2023-12-08,1.0,pagado_aproximadamente_completo
C001854,122022.43,Licitación Pública,2025-01-03,services,Consultoría en ingeniería,3,122022.43,122022.43,2025-01-28,2025-04-14,1.0,pagado_aproximadamente_completo
C002872,25345.19,Comparación de Precios,2025-11-27,services,Servicio de limpieza y vigilancia,1,25345.19,25345.19,2025-12-22,2025-12-26,1.0,pagado_aproximadamente_completo
C003030,46239.96,Licitación Pública,2025-05-05,goods,Adquisición de equipos informáticos,3,46239.96000000001,46239.96,2025-05-17,2025-08-04,1.0,pagado_aproximadamente_completo
C700130,758726.13,Licitación Pública,2025-08-06,goods,Adquisición de equipos informáticos,3,758726.13,758726.13,2025-09-05,2025-10-28,1.0,pagado_aproximadamente_completo
C002467,193725.86,Comparación de Precios,2025-02-25,goods,,1,152512.66,0.0,2025-04-01,,0.0,pendiente_sin_pago
C001645,205968.52,Licitación Pública,2025-05-12,services,Servicio de limpieza y vigilancia,1,80879.02,0.0,2025-05-29,,0.0,pendiente_sin_pago
C003181,,Adjudicación Simplificada,2025-05-04,goods,Suministro de combustible,3,75705.64,75705.64,2025-05-27,2025-08-03,,sin_pago_o_sin_cuantia
C002861,46672.75,Licitación Pública,2023-04-22,goods,Adquisición de bienes de oficina,3,46672.75,46672.75,2023-05-04,2023-07-10,1.0,pagado_aproximadamente_completo
C001792,89757.99,Adjudicación Simplificada,2025-05-06,services,Servicio de capacitación,3,89757.98999999999,89757.99,2025-05-20,2025-07-03,1.0,pagado_aproximadamente_completo
C001430,54428.99,Adjudicación Simplificada,2023-08-16,works,Obra de rehabilitación vial,1,54428.99,54428.99,2023-08-29,2023-11-26,1.0,pagado_aproximadamente_completo
C002826,122639.01,Adjudicación Simplificada,2024-11-22,works,Obra de rehabilitación vial,1,122639.01,122639.01,2024-12-15,2025-02-20,1.0,pagado_aproximadamente_completo
C003468,54116.48,Adjudicación Simplificada,2026-04-23,services,Servicio de capacitación,2,48137.43,48137.43,2026-05-16,2026-07-04,0.8895151717184857,pago_parcial
C001013,53333.89,Adjudicación Simplificada,2025-08-10,services,Servicio de capacitación,1,55504.81,55504.81,2025-09-06,2025-09-19,1.0407043251486063,sobrepago_senal_revisar
C001928,191359.01,Comparación de Precios,2026-03-06,goods,Adquisición de bienes de oficina,3,191359.00999999998,191359.01,2026-04-07,2026-06-04,1.0,pagado_aproximadamente_completo
C003366,61724.98,Comparación de Precios,2024-08-23,goods,Adquisición de materiales de construcción,1,49290.15,0.0,2024-10-01,,0.0,pendiente_sin_pago
C000126,49628.92,Licitación Pública,2023-07-11,goods,Adquisición de materiales de construcción,3,49628.92,49628.92,2023-07-30,2023-09-16,1.0,pagado_aproximadamente_completo
C003139,63373.22,Adjudicación Simplificada,2023-05-24,services,Consultoría en ingeniería,2,66964.88,66964.88,2023-06-11,2023-07-30,1.0566747279055728,sobrepago_senal_revisar
C002935,187997.94,Comparación de Precios,2025-04-19,services,Servicio de transporte,3,187997.94,187997.94,2025-05-14,2025-07-18,1.0,pagado_aproximadamente_completo
C001347,65516.18,Comparación de Precios,2023-02-11,services,Servicio de mantenimiento de infraestructura,1,65516.18,65516.18,2023-03-02,2023-03-10,1.0,pagado_aproximadamente_completo
C000355,149436.08,Adjudicación Simplificada,2025-06-28,goods,Adquisición de equipos informáticos,1,149436.08,149436.08,2025-08-11,2025-08-19,1.0,pagado_aproximadamente_completo
C002730,156102.86,Adjudicación Simplificada,2023-11-16,services,Servicio de limpieza y vigilancia,2,156102.86,156102.86,2023-12-26,2024-01-24,1.0,pagado_aproximadamente_completo
C000827,20838.68,Comparación de Precios,2023-02-20,services,Consultoría en ingeniería,2,12226.39,12226.390000000001,2023-03-12,2023-05-04,0.586716145168504,pago_parcial
C001639,326665.42,Licitación Pública,2023-02-15,services,Servicio de limpieza y vigilancia,3,326665.42,326665.42,2023-03-14,2023-04-13,1.0,pagado_aproximadamente_completo
C900039,555073.26,Contratación Directa,2025-01-02,services,Servicio de capacitación,1,555073.26,555073.26,2025-01-24,2025-01-30,1.0,pagado_aproximadamente_completo
C000984,325711.16,Concurso Público,2026-05-24,works,Obra de rehabilitación vial,3,325711.16,325711.16000000003,2026-06-19,2026-07-31,1.0000000000000002,pagado_aproximadamente_completo
C800083,223980.73,Concurso Público Abreviado,2025-12-26,services,Servicio de capacitación,2,223980.73,223980.72999999998,2026-01-06,2026-02-07,0.9999999999999999,pagado_aproximadamente_completo
C002188,157792.46,Adjudicación Simplificada,2023-08-18,works,Obra de rehabilitación vial,2,157792.46000000002,157792.46,2023-09-16,2023-12-31,1.0,pagado_aproximadamente_completo
C750048,173557.72,Adjudicación Simplificada,2025-05-27,goods,Suministro de combustible,3,173557.72,173557.72,2025-06-05,2025-09-11,1.0,pagado_aproximadamente_completo
C002443,81389.67,Comparación de Precios,2025-02-20,services,Servicio de transporte,3,81389.67,81389.67,2025-04-03,2025-05-18,1.0,pagado_aproximadamente_completo
C000362,17734.76,Adjudicación Simplificada,2024-07-24,works,,2,17734.760000000002,17734.760000000002,2024-08-09,2024-11-18,1.0000000000000002,pagado_aproximadamente_completo
C002349,37755.65,Contratación Directa,2025-12-18,services,Servicio de capacitación,1,26369.65,0.0,2026-01-16,,0.0,pendiente_sin_pago
C000345,12425.07,Licitación Pública,2026-04-21,services,Servicio de limpieza y vigilancia,1,12425.07,12425.07,2026-05-30,2026-06-03,1.0,pagado_aproximadamente_completo
C003085,36699.03,Licitación Pública,2026-02-04,services,Servicio de transporte,1,25138.74,0.0,2026-03-07,,0.0,pendiente_sin_pago
C750038,,Concurso Público,2024-06-11,services,Consultoría en ingeniería,3,75705.64,75705.64,2024-07-12,2024-09-13,,sin_pago_o_sin_cuantia
C000711,79011.14,Contratación Directa,2024-04-19,services,Servicio de limpieza y vigilancia,1,79011.14,79011.14,2024-05-09,2024-06-04,1.0,pagado_aproximadamente_completo
C003102,91087.37,,2026-04-10,goods,Adquisición de bienes de oficina,3,91087.37,91087.37,2026-04-15,2026-07-02,1.0,pagado_aproximadamente_completo
C800094,157934.19,Adjudicación Simplificada,2024-04-28,services,Servicio de transporte,3,157934.19,157934.19,2024-06-06,2024-08-09,1.0,pagado_aproximadamente_completo
C700217,150983.14,Adjudicación Simplificada,2024-08-26,services,Consultoría en ingeniería,1,150983.14,150983.14,2024-08-31,2024-09-17,1.0,pagado_aproximadamente_completo
C000010,82092.75,Comparación de Precios,2025-04-26,services,Servicio de transporte,3,82092.75,82092.75,2025-05-28,2025-08-03,1.0,pagado_aproximadamente_completo
C700116,749837.39,Concurso Público,2025-08-14,goods,Suministro de combustible,1,749837.39,749837.39,2025-09-12,2025-10-03,1.0,pagado_aproximadamente_completo
C002116,18769.91,Adjudicación Simplificada,2023-03-13,goods,Adquisición de equipos informáticos,3,18769.91,18769.91,2023-04-07,2023-05-15,1.0,pagado_aproximadamente_completo
C001834,330003.3,,2025-05-03,services,Servicio de capacitación,2,330003.3,330003.3,2025-05-22,2025-07-15,1.0,pagado_aproximadamente_completo
C000793,235014.27,Concurso Público,2023-10-08,services,Servicio de capacitación,1,235014.27,235014.27,2023-10-29,2023-11-18,1.0,pagado_aproximadamente_completo
C800059,193201.94,Adjudicación Simplificada,2025-04-27,services,Servicio de mantenimiento de infraestructura,1,114542.45,114542.45,2025-06-03,2025-06-20,0.5928638708286262,pago_parcial
C002802,10691.63,Comparación de Precios,2024-06-28,works,Obra de rehabilitación vial,3,10691.630000000001,10691.630000000001,2024-08-04,2024-09-22,1.0000000000000002,pagado_aproximadamente_completo
C002674,24326.68,Comparación de Precios,2024-02-22,goods,Adquisición de bienes de oficina,3,24326.68,24326.68,2024-02-27,2024-05-27,1.0,pagado_aproximadamente_completo
C000094,11478.61,Adjudicación Simplificada,2024-01-15,goods,Adquisición de materiales de construcción,2,11478.61,11478.61,2024-02-13,2024-03-23,1.0,pagado_aproximadamente_completo
C000129,361347.19,Comparación de Precios,2024-08-07,services,Servicio de transporte,2,361347.19,361347.19,2024-09-11,2024-10-16,1.0,pagado_aproximadamente_completo
C002891,12761.66,Comparación de Precios,2024-10-02,goods,Suministro de combustible,1,12761.66,12761.66,2024-10-21,2024-11-16,1.0,pagado_aproximadamente_completo
C002371,250044.11,Adjudicación Simplificada,2025-03-04,services,Servicio de transporte,3,250044.11,250044.11000000002,2025-03-12,2025-05-17,1.0000000000000002,pagado_aproximadamente_completo
C700251,697921.64,Licitación Pública,2025-05-08,services,Servicio de capacitación,2,697921.64,697921.64,2025-06-13,2025-09-17,1.0,pagado_aproximadamente_completo
C800037,171759.57,Adjudicación Simplificada,2024-08-11,services,Consultoría en ingeniería,3,171759.57,171759.57,2024-08-26,2024-10-22,1.0,pagado_aproximadamente_completo
C700194,898443.07,Licitación Pública,2025-01-22,goods,Adquisición de equipos informáticos,2,898443.0700000001,898443.07,2025-01-27,2025-03-31,1.0,pagado_aproximadamente_completo
C002263,24398.88,Adjudicación Simplificada,2023-11-09,services,Servicio de transporte,1,24398.88,24398.88,2023-11-21,2024-01-31,1.0,pagado_aproximadamente_completo
C001900,61680.6,Concurso Público,2026-01-09,works,Obra de rehabilitación vial,2,61680.600000000006,61680.600000000006,2026-01-24,2026-03-10,1.0000000000000002,pagado_aproximadamente_completo
C003280,13873.57,Concurso Público,2026-04-06,goods,Adquisición de bienes de oficina,1,13873.57,13873.57,2026-04-26,2026-05-15,1.0,pagado_aproximadamente_completo
C700089,225446.73,Licitación Pública,2025-02-23,goods,Suministro de combustible,2,197378.32,197378.32,2025-03-25,2025-04-22,0.8754987042837126,pago_parcial
C001932,221695.69,Comparación de Precios,2024-10-04,services,Servicio de capacitación,2,221695.69,221695.69,2024-10-29,2024-11-08,1.0,pagado_aproximadamente_completo
C003306,30869.68,Licitación Pública,2024-03-03,services,Consultoría en ingeniería,3,30869.68,30869.68,2024-04-07,2024-06-09,1.0,pagado_aproximadamente_completo
C003215,71821.88,Adjudicación Simplificada,2023-07-06,goods,Adquisición de equipos informáticos,2,71821.88,71821.88,2023-07-19,2023-08-11,1.0,pagado_aproximadamente_completo
C002912,32864.85,Adjudicación Simplificada,2023-07-07,services,Servicio de transporte,3,32864.85,32864.850000000006,2023-07-28,2023-09-25,1.0000000000000002,pagado_aproximadamente_completo
C001865,48107.77,Adjudicación Simplificada,2024-06-26,works,Obra de rehabilitación vial,1,48107.77,48107.77,2024-07-20,2024-09-11,1.0,pagado_aproximadamente_completo
C001658,74184.72,Comparación de Precios,2026-02-18,goods,Adquisición de equipos informáticos,2,74184.72,74184.72,2026-04-01,2026-04-21,1.0,pagado_aproximadamente_completo
C000516,135854.96,Concurso Público,2025-05-15,services,Servicio de capacitación,3,135854.96000000002,135854.96000000002,2025-06-01,2025-07-11,1.0000000000000002,pagado_aproximadamente_completo
C001857,39415.93,Contratación Directa,2026-02-06,services,Servicio de transporte,3,39415.93,39415.93,2026-02-13,2026-05-06,1.0,pagado_aproximadamente_completo
C002645,62034.24,Concurso Público,2024-11-01,goods,Adquisición de bienes de oficina,2,40932.97,40932.97,2024-12-03,2024-12-15,0.6598447889423648,pago_parcial
C002243,21178.13,Licitación Pública,2023-08-17,goods,Adquisición de bienes de oficina,1,13015.01,0.0,2023-09-24,,0.0,pendiente_sin_pago
C001277,1980.86,Comparación de Precios,2023-02-05,services,Servicio de capacitación,1,1137.87,0.0,2023-03-18,,0.0,pendiente_sin_pago
C002336,34238.73,Concurso Público,2025-05-21,goods,Suministro de combustible,1,19590.95,19590.95,2025-06-28,2025-07-04,0.5721868188452083,pago_parcial
C000950,106652.67,Concurso Público,2024-03-18,services,Servicio de capacitación,1,106652.67,106652.67,2024-04-26,2024-07-09,1.0,pagado_aproximadamente_completo
C003478,44669.3,Adjudicación Simplificada,2024-10-24,goods,Suministro de combustible,1,37915.98,37915.98,2024-11-16,2024-11-27,0.8488151817915213,pago_parcial
C700250,118234.81,Adjudicación Simplificada,2026-02-03,services,Servicio de capacitación,1,88495.29,88495.29,2026-02-27,2026-03-17,0.7484706914993985,pago_parcial
C001120,206664.07,Adjudicación Simplificada,2025-08-13,services,Servicio de transporte,1,206664.07,206664.07,2025-09-14,2025-09-20,1.0,pagado_aproximadamente_completo
C002597,216473.54,Concurso Público,2026-06-23,services,Servicio de limpieza y vigilancia,3,216473.53999999998,216473.54,2026-08-07,2026-08-07,1.0,pagado_aproximadamente_completo
C002204,75160.42,,2023-09-19,works,Obra de rehabilitación vial,1,75160.42,75160.42,2023-10-23,2023-11-03,1.0,pagado_aproximadamente_completo
C000419,96432.92,Adjudicación Simplificada,2025-07-20,services,Servicio de capacitación,1,96432.92,96432.92,2025-08-10,2025-08-24,1.0,pagado_aproximadamente_completo
C000922,52413.71,Comparación de Precios,2024-10-25,goods,Adquisición de bienes de oficina,2,52413.71,52413.71,2024-11-28,2025-01-13,1.0,pagado_aproximadamente_completo
C900161,248876.0,Contratación Directa,2024-11-27,works,Rehabilitación de vía pública,1,248876.0,248876.0,2024-12-22,2025-03-12,1.0,pagado_aproximadamente_completo
C000477,67973.08,Licitación Pública,2024-05-29,goods,Suministro de combustible,2,67973.08,67973.08,2024-06-27,2024-07-29,1.0,pagado_aproximadamente_completo
C002035,97929.8,Adjudicación Simplificada,2025-02-11,goods,Adquisición de equipos informáticos,3,97929.8,97929.8,2025-03-22,2025-05-21,1.0,pagado_aproximadamente_completo
C003263,33618.47,Adjudicación Simplificada,2024-07-31,services,Servicio de mantenimiento de infraestructura,3,33618.47,33618.47,2024-08-16,2024-10-06,1.0,pagado_aproximadamente_completo
C001692,113698.3,Adjudicación Simplificada,2023-02-05,services,Servicio de capacitación,2,113698.3,113698.3,2023-03-05,2023-03-16,1.0,pagado_aproximadamente_completo
C003312,345616.43,Adjudicación Simplificada,2025-04-16,services,Servicio de mantenimiento de infraestructura,3,345616.43,345616.43000000005,2025-05-12,2025-07-02,1.0000000000000002,pagado_aproximadamente_completo
C003303,67424.5,Adjudicación Simplificada,2025-11-02,goods,Adquisición de equipos informáticos,1,67424.5,67424.5,2025-11-24,2025-12-03,1.0,pagado_aproximadamente_completo
C001471,44104.72,Comparación de Precios,2023-02-19,services,Servicio de transporte,1,44104.72,44104.72,2023-04-02,2023-04-20,1.0,pagado_aproximadamente_completo
C002601,20048.25,Adjudicación Simplificada,2025-10-01,works,Obra de rehabilitación vial,1,12198.94,0.0,2025-11-13,,0.0,pendiente_sin_pago
C001202,13260.15,Adjudicación Simplificada,2026-03-31,services,Consultoría en ingeniería,1,13260.15,13260.15,2026-04-07,2026-05-03,1.0,pagado_aproximadamente_completo
C002438,172674.18,Concurso Público,2025-05-25,works,Obra de rehabilitación vial,2,129272.1,129272.1,2025-06-07,2025-08-02,0.7486475395452871,pago_parcial
C002626,3378.49,Adjudicación Simplificada,2026-06-12,works,Obra de rehabilitación vial,1,3378.49,3378.49,2026-07-20,2026-08-07,1.0,pagado_aproximadamente_completo
C001669,131774.28,Comparación de Precios,2023-10-01,goods,,2,131774.28,131774.28,2023-11-01,2023-12-13,1.0,pagado_aproximadamente_completo
C900261,213862.68,Contratación Directa,2025-01-17,goods,Adquisición de materiales de construcción,2,213862.68,213862.68,2025-01-30,2025-03-17,1.0,pagado_aproximadamente_completo
C001970,308748.66,Comparación de Precios,2024-06-30,goods,Adquisición de materiales de construcción,1,308748.66,308748.66,2024-07-17,2024-07-31,1.0,pagado_aproximadamente_completo
C900091,56444.31,Contratación Directa,2025-05-23,works,Obra de rehabilitación vial,1,24934.68,0.0,2025-06-25,,0.0,pendiente_sin_pago
C002151,127102.18,Comparación de Precios,2023-09-18,goods,Adquisición de materiales de construcción,3,127102.18000000001,127102.18,2023-09-28,2023-11-29,1.0,pagado_aproximadamente_completo
C000820,150949.28,Contratación Directa,2024-04-28,services,Servicio de limpieza y vigilancia,1,150949.28,150949.28,2024-06-08,2024-07-01,1.0,pagado_aproximadamente_completo
C001997,72370.27,Comparación de Precios,2023-06-30,goods,Adquisición de equipos informáticos,2,62747.03,62747.03,2023-07-31,2023-09-10,0.8670277173209385,pago_parcial
C800015,262473.89,Licitación Pública Abreviada,2025-10-21,goods,Suministro de combustible,3,262473.89,262473.89,2025-11-08,2025-12-29,1.0,pagado_aproximadamente_completo
C003054,33451.47,Comparación de Precios,2026-05-08,goods,Adquisición de equipos informáticos,1,17330.32,0.0,2026-05-19,,0.0,pendiente_sin_pago
C001248,8136.31,Adjudicación Simplificada,2025-04-01,goods,Adquisición de equipos informáticos,2,8136.31,8136.3099999999995,2025-04-30,2025-07-26,0.9999999999999999,pagado_aproximadamente_completo
C003289,146378.11,Adjudicación Simplificada,2024-09-15,goods,,3,146378.11,146378.11,2024-10-25,2024-12-16,1.0,pagado_aproximadamente_completo
C002712,75706.57,Adjudicación Simplificada,2026-01-26,works,Obra de rehabilitación vial,1,78430.54,78430.54,2026-03-07,2026-04-06,1.035980628893899,sobrepago_senal_revisar
C900126,83949.44,Contratación Directa,2024-11-14,services,Servicio de limpieza y vigilancia,2,83949.44,83949.44,2024-11-23,2025-01-19,1.0,pagado_aproximadamente_completo
C002190,59682.76,Licitación Pública,2025-12-08,services,Servicio de capacitación,1,59682.76,59682.76,2026-01-13,2026-01-17,1.0,pagado_aproximadamente_completo
C900055,209697.27,Adjudicación Simplificada,2024-05-27,goods,Adquisición de bienes de oficina,1,87517.17,0.0,2024-07-10,,0.0,pendiente_sin_pago
C001046,142400.3,Concurso Público,2026-03-17,services,Servicio de mantenimiento de infraestructura,2,142400.3,142400.3,2026-04-18,2026-05-10,1.0,pagado_aproximadamente_completo
C001888,62715.26,Adjudicación Simplificada,2024-10-11,services,Servicio de transporte,1,55387.77,55387.77,2024-10-24,2024-11-11,0.8831625668138822,pago_parcial
C002469,49736.46,Adjudicación Simplificada,2025-09-07,goods,Adquisición de equipos informáticos,2,49736.46,49736.46,2025-09-16,2025-11-07,1.0,pagado_aproximadamente_completo
C002847,21347.09,Comparación de Precios,2024-12-08,services,Servicio de transporte,2,21347.09,21347.09,2025-01-10,2025-03-31,1.0,pagado_aproximadamente_completo
C000615,34989.6,Concurso Público,2026-06-17,goods,Adquisición de bienes de oficina,2,34989.6,34989.6,2026-07-24,2026-08-07,1.0,pagado_aproximadamente_completo
C001318,128554.5,Comparación de Precios,2023-08-09,services,Servicio de limpieza y vigilancia,2,128554.5,128554.5,2023-08-23,2023-10-21,1.0,pagado_aproximadamente_completo
C001863,449282.15,Contratación Directa,2025-07-28,services,Servicio de capacitación,1,449282.15,449282.15,2025-08-30,2025-09-18,1.0,pagado_aproximadamente_completo
C002343,124172.42,Comparación de Precios,2025-06-09,services,Servicio de transporte,2,124172.41999999998,124172.42,2025-07-15,2025-08-21,1.0,pagado_aproximadamente_completo
C002449,138523.28,Adjudicación Simplificada,2023-11-03,goods,Suministro de combustible,2,138523.28,138523.28,2023-11-15,2024-02-23,1.0,pagado_aproximadamente_completo
C002136,,Contratación Directa,2024-01-04,goods,Adquisición de bienes de oficina,2,75705.64,75705.64,2024-02-02,2024-03-09,,sin_pago_o_sin_cuantia
C700184,385656.13,Concurso Público,2024-10-12,services,Consultoría en ingeniería,1,385656.13,385656.13,2024-11-22,2024-12-05,1.0,pagado_aproximadamente_completo
C001772,26108.79,Comparación de Precios,2025-10-15,goods,Adquisición de materiales de construcción,1,18617.22,18617.22,2025-10-23,2025-11-01,0.7130633016696676,pago_parcial
C800073,106634.13,,2025-07-08,goods,Compra de equipos informáticos,1,106634.13,106634.13,2025-07-13,2025-07-25,1.0,pagado_aproximadamente_completo
C000131,186474.3,Comparación de Precios,2025-07-25,goods,Adquisición de equipos informáticos,1,186474.3,186474.3,2025-09-07,2025-12-02,1.0,pagado_aproximadamente_completo
C003227,78597.23,Adjudicación Simplificada,2024-02-22,goods,Adquisición de materiales de construcción,1,47294.34,0.0,2024-03-27,,0.0,pendiente_sin_pago
C000077,22693.88,Comparación de Precios,2025-12-03,goods,Adquisición de materiales de construcción,2,22693.88,22693.88,2025-12-09,2026-01-26,1.0,pagado_aproximadamente_completo
C002898,9223.8,Comparación de Precios,2023-05-29,goods,Suministro de combustible,1,9223.8,9223.8,2023-07-03,2023-07-22,1.0,pagado_aproximadamente_completo
C002052,64924.35,Adjudicación Simplificada,2023-12-23,goods,Adquisición de materiales de construcción,2,64924.35,64924.35,2024-01-31,2024-04-23,1.0,pagado_aproximadamente_completo
C000724,63891.59,Licitación Pública,2024-11-05,services,Servicio de limpieza y vigilancia,2,63891.59,63891.590000000004,2024-12-11,2025-01-06,1.0000000000000002,pagado_aproximadamente_completo
C001314,44615.99,Adjudicación Simplificada,2026-03-25,goods,Adquisición de materiales de construcción,1,44615.99,44615.99,2026-04-06,2026-04-24,1.0,pagado_aproximadamente_completo
C003423,201064.61,Comparación de Precios,2023-05-09,goods,Suministro de combustible,1,201064.61,201064.61,2023-05-27,2023-06-15,1.0,pagado_aproximadamente_completo
C001851,77588.14,Adjudicación Simplificada,2024-05-12,services,Servicio de capacitación,2,77588.14000000001,77588.14,2024-06-21,2024-07-25,1.0,pagado_aproximadamente_completo
C002317,47049.93,Concurso Público,2024-08-27,services,Servicio de capacitación,1,41315.26,41315.26,2024-09-19,2024-10-08,0.8781152278016142,pago_parcial
C003434,,Licitación Pública,2025-07-27,goods,Suministro de combustible,3,75705.64,75705.64,2025-08-01,2025-11-04,,sin_pago_o_sin_cuantia
C700227,205704.56,Licitación Pública,2025-12-15,goods,Adquisición de materiales de construcción,3,205704.56,205704.56,2026-01-12,2026-03-03,1.0,pagado_aproximadamente_completo
C001372,43764.32,Adjudicación Simplificada,2023-05-21,goods,Adquisición de materiales de construcción,2,43764.32,43764.32,2023-06-27,2023-07-15,1.0,pagado_aproximadamente_completo
C001855,50018.23,Comparación de Precios,2025-09-14,goods,Adquisición de materiales de construcción,2,50018.229999999996,50018.23,2025-09-25,2025-12-17,1.0,pagado_aproximadamente_completo
C002965,,Adjudicación Simplificada,2024-01-20,services,Servicio de transporte,1,39407.15,0.0,2024-03-02,,,sin_pago_o_sin_cuantia
C001319,116217.12,Licitación Pública,2023-04-17,services,Servicio de mantenimiento de infraestructura,1,90247.29,0.0,2023-05-07,,0.0,pendiente_sin_pago
C002560,35941.03,Comparación de Precios,2025-05-09,works,Obra de rehabilitación vial,2,35941.03,35941.03,2025-05-27,2025-07-12,1.0,pagado_aproximadamente_completo
C800019,227995.29,Adjudicación Simplificada,2024-01-07,services,Mantenimiento preventivo de infraestructura,1,227995.29,227995.29,2024-02-15,2024-03-11,1.0,pagado_aproximadamente_completo
C700171,151809.41,Licitación Pública,2025-11-11,goods,Adquisición de materiales de construcción,2,151809.41,151809.41,2025-11-21,2025-12-15,1.0,pagado_aproximadamente_completo
C003250,95823.95,Concurso Público,2026-03-16,works,Obra de rehabilitación vial,1,95823.95,95823.95,2026-04-06,2026-04-15,1.0,pagado_aproximadamente_completo
C000375,114068.95,Concurso Público,2025-05-02,goods,Adquisición de equipos informáticos,2,114068.95000000001,114068.95,2025-05-14,2025-09-01,1.0,pagado_aproximadamente_completo
C001908,8929.35,Comparación de Precios,2023-02-20,goods,Adquisición de bienes de oficina,2,8929.35,8929.35,2023-03-12,2023-06-03,1.0,pagado_aproximadamente_completo
C000333,60372.07,Adjudicación Simplificada,2023-08-28,goods,Suministro de combustible,2,60372.07,60372.07,2023-09-26,2023-11-21,1.0,pagado_aproximadamente_completo
C003372,75833.26,Concurso Público,2023-08-26,goods,Adquisición de equipos informáticos,2,75833.26,75833.26000000001,2023-09-27,2023-10-21,1.0000000000000002,pagado_aproximadamente_completo
C900288,180952.05,Contratación Directa,2026-01-19,goods,Suministro de combustible,2,180952.05,180952.05,2026-02-06,2026-03-10,1.0,pagado_aproximadamente_completo
C002365,212954.33,Adjudicación Simplificada,2025-04-02,services,Servicio de capacitación,2,212954.33000000002,212954.33000000002,2025-04-11,2025-05-29,1.0000000000000002,pagado_aproximadamente_completo
C001604,,Licitación Pública,2023-08-24,services,Servicio de limpieza y vigilancia,3,75705.64,75705.64,2023-09-08,2023-11-21,,sin_pago_o_sin_cuantia
C001118,,Adjudicación Simplificada,2024-02-05,services,Servicio de transporte,1,75705.64,75705.64,2024-02-17,2024-02-27,,sin_pago_o_sin_cuantia
C900299,366965.21,Contratación Directa,2024-05-31,goods,Suministro de combustible,3,366965.20999999996,366965.20999999996,2024-06-05,2024-08-16,0.9999999999999999,pagado_aproximadamente_completo
C001943,126842.32,Comparación de Precios,2024-01-24,services,Servicio de limpieza y vigilancia,3,126842.32,126842.32,2024-02-21,2024-03-26,1.0,pagado_aproximadamente_completo
C002958,108776.33,Adjudicación Simplificada,2024-02-17,works,Obra de rehabilitación vial,1,94715.97,94715.97,2024-03-29,2024-04-07,0.8707406289585243,pago_parcial
C800095,138569.91,Adjudicación Simplificada,2024-04-23,services,Servicios de transporte,2,138569.91,138569.91,2024-05-12,2024-05-30,1.0,pagado_aproximadamente_completo
C800068,2229876.95,Licitación Pública Abreviada,2025-05-07,works,Rehabilitación de vía pública,1,2229876.95,2229876.95,2025-06-19,2025-09-11,1.0,pagado_aproximadamente_completo
C003401,6842.8,Contratación Directa,2023-10-02,goods,Adquisición de bienes de oficina,1,6842.8,6842.8,2023-11-10,2023-11-27,1.0,pagado_aproximadamente_completo
C002376,23748.29,Adjudicación Simplificada,2025-01-15,goods,Adquisición de equipos informáticos,1,23748.29,23748.29,2025-01-22,2025-02-14,1.0,pagado_aproximadamente_completo
C750003,81660.41,Adjudicación Simplificada,2024-07-02,services,Servicio de limpieza y vigilancia,3,81660.41,81660.41,2024-07-29,2024-10-10,1.0,pagado_aproximadamente_completo
C001342,56281.25,Comparación de Precios,2025-06-22,services,Servicio de mantenimiento de infraestructura,1,56281.25,56281.25,2025-07-18,2025-08-03,1.0,pagado_aproximadamente_completo
C000320,103798.05,Adjudicación Simplificada,2023-09-23,goods,Adquisición de bienes de oficina,1,103798.05,103798.05,2023-10-10,2023-10-25,1.0,pagado_aproximadamente_completo
C001619,54110.66,Comparación de Precios,2025-04-06,goods,Suministro de combustible,1,54110.66,54110.66,2025-04-11,2025-05-08,1.0,pagado_aproximadamente_completo
C700160,351683.61,Adjudicación Simplificada,2025-11-08,services,Servicios de transporte,2,351683.61,351683.61,2025-12-01,2025-12-27,1.0,pagado_aproximadamente_completo
C002060,27631.3,Comparación de Precios,2024-12-21,services,Consultoría en ingeniería,1,27631.3,27631.3,2025-01-19,2025-02-06,1.0,pagado_aproximadamente_completo
C002945,657307.61,Comparación de Precios,2026-03-19,works,Obra de rehabilitación vial,2,402200.08999999997,402200.08999999997,2026-03-24,2026-04-23,0.6118902076913425,pago_parcial
C002219,136697.46,Adjudicación Simplificada,2024-09-15,works,Obra de rehabilitación vial,1,136697.46,136697.46,2024-09-28,2024-10-16,1.0,pagado_aproximadamente_completo
C001673,156741.89,Adjudicación Simplificada,2026-04-08,services,Consultoría en ingeniería,1,156741.89,156741.89,2026-04-21,2026-05-15,1.0,pagado_aproximadamente_completo
C001942,4421.4,,2023-02-19,goods,Adquisición de equipos informáticos,2,3469.08,3469.08,2023-03-19,2023-04-27,0.7846112091192835,pago_parcial
