id_proveedor,id_entidad,n_contratos,pct_contratacion_directa,pct_comparacion_precios,score_riesgo_favoritismo,label
P0159,E10,2,0.0,0.0,0.0,0
P0118,E16,2,0.0,0.5,0.0,0
P0176,E01,1,0.0,0.0,0.0,0
P0160,E07,1,0.0,1.0,0.0,0
P0019,E16,1,0.0,1.0,0.0,0
P0105,E06,1,0.0,0.0,0.0,0
P0092,E05,1,0.0,1.0,0.0,0
P0100,E14,3,0.0,0.6666666666666666,0.0,0
P0129,E04,1,0.0,0.0,0.0,0
P0004,E06,3,0.0,0.6666666666666666,0.0,0
P0183,E01,3,0.3333333333333333,0.3333333333333333,0.0,0
P0200,E05,1,0.0,0.0,0.0,0
P0127,E01,4,0.0,0.75,0.0,0
P0201,E12,1,0.0,1.0,0.0,0
P0167,E02,5,0.2,0.2,0.0,0
P0028,E02,2,0.0,0.5,0.0,0
P0053,E08,3,0.0,0.3333333333333333,0.0,0
P0210,E12,1,1.0,0.0,0.0,0
P0087,E06,2,0.0,0.5,0.0,0
P0205,E11,2,0.0,0.0,0.0,0
P0162,E01,3,0.0,0.6666666666666666,0.0,0
P0062,E16,1,0.0,0.0,0.0,0
P0141,E17,1,0.0,1.0,0.0,0
P0001,E12,1,0.0,1.0,0.0,0
P0057,E14,1,1.0,0.0,0.0,0
P0169,E15,2,0.0,0.0,0.0,0
P0094,E06,2,0.5,0.5,0.0,0
P0017,E00,3,0.0,1.0,0.0,0
P0086,E02,4,0.0,0.25,0.0,0
P0171,E17,2,0.5,0.5,0.0,0
P0159,E13,1,0.0,1.0,0.0,0
P0046,E11,1,0.0,0.0,0.0,0
P0125,E00,3,0.3333333333333333,0.3333333333333333,0.0,0
P0208,E08,1,0.0,0.0,0.0,0
P0001,E13,3,0.0,0.0,0.0,0
P0147,E02,1,0.0,1.0,0.0,0
P0048,E15,1,0.0,0.0,0.0,0
P0029,E08,2,0.0,0.0,0.0,0
P0181,E06,2,0.0,0.0,0.0,0
P0090,E06,1,0.0,0.0,0.0,0
P0085,E15,3,0.0,0.6666666666666666,0.0,0
P0125,E14,2,0.0,0.0,0.0,0
P0087,E15,3,0.3333333333333333,0.0,0.0,0
P0091,E02,1,0.0,0.0,0.0,0
P0068,E15,2,0.0,0.5,0.0,0
P0146,E07,2,0.0,0.5,0.0,0
P0172,E14,2,0.5,0.5,0.0,0
P0024,E06,2,0.0,0.5,0.0,0
P0041,E07,3,0.0,0.3333333333333333,0.0,0
P0010,E04,1,0.0,0.0,0.0,0
P0043,E04,3,0.3333333333333333,0.0,0.0,0
P0094,E11,1,0.0,0.0,0.0,0
P0098,E14,1,0.0,0.0,0.0,0
P0051,E08,2,0.0,0.0,0.0,0
P0153,E09,1,0.0,0.0,0.0,0
P0216,E09,2,0.0,0.0,0.0,0
P0048,E16,2,0.0,0.5,0.0,0
P0128,E10,1,0.0,0.0,0.0,0
P0113,E12,2,0.0,0.0,0.0,0
P0169,E09,2,0.0,0.0,0.0,0
P0155,E07,2,0.5,0.0,0.0,0
P0059,E00,2,0.5,0.5,0.0,0
P0199,E10,1,0.0,0.0,0.0,0
P0100,E02,2,0.0,0.0,0.0,0
P0084,E16,1,0.0,0.0,0.0,0
P0195,E01,1,0.0,0.0,0.0,0
P0157,E12,2,0.0,0.5,0.0,0
P0005,E06,1,0.0,1.0,0.0,0
P0109,E05,1,0.0,0.0,0.0,0
P0090,E11,2,0.0,0.0,0.0,0
P0104,E14,1,0.0,1.0,0.0,0
P0121,E11,1,0.0,0.0,0.0,0
P0026,E03,1,0.0,0.0,0.0,0
P0033,E17,1,0.0,0.0,0.0,0
P0160,E11,1,0.0,0.0,0.0,0
P0019,E01,2,0.5,0.0,0.0,0
P0044,E11,2,0.5,0.0,0.0,0
P0175,E05,2,0.0,1.0,0.0,0
P0009,E12,1,0.0,1.0,0.0,0
P0091,E08,1,0.0,0.0,0.0,0
P0131,E16,3,0.0,0.0,0.0,0
P0026,E06,2,0.0,0.5,0.0,0
P0187,E04,1,0.0,1.0,0.0,0
P0217,E01,2,0.0,0.5,0.0,0
P0212,E01,2,0.0,0.0,0.0,0
P0147,E17,3,0.3333333333333333,0.3333333333333333,0.0,0
P0051,E00,5,0.2,0.2,0.0,0
P0214,E01,1,1.0,0.0,0.0,0
P0193,E12,1,0.0,0.0,0.0,0
P0164,E15,2,0.0,0.5,0.0,0
P0083,E11,1,0.0,0.0,0.0,0
P0109,E10,2,0.5,0.0,0.0,0
P0127,E12,2,0.0,0.0,0.0,0
P0155,E14,1,0.0,0.0,0.0,0
P0102,E05,1,0.0,1.0,0.0,0
P0031,E01,2,0.0,0.0,0.0,0
P0079,E15,3,0.3333333333333333,0.0,0.0,0
P0115,E01,2,0.5,0.0,0.0,0
P0128,E02,3,0.0,0.6666666666666666,0.0,0
P0163,E01,2,0.5,0.5,0.0,0
P0194,E03,1,0.0,0.0,0.0,0
P0096,E07,1,0.0,0.0,0.0,0
P0067,E14,1,0.0,0.0,0.0,0
P0009,E17,2,0.0,1.0,0.0,0
P0049,E10,3,0.3333333333333333,0.6666666666666666,0.0,0
P0191,E08,1,0.0,1.0,0.0,0
P0108,E08,1,0.0,0.0,0.0,0
P0038,E14,1,0.0,0.0,0.0,0
P0033,E08,1,0.0,0.0,0.0,0
P0129,E15,2,0.0,0.0,0.0,0
P0153,E03,2,1.0,0.0,0.0,0
P0216,E01,1,0.0,0.0,0.0,0
P0119,E14,2,0.5,0.5,0.0,0
P0042,E03,4,0.0,0.5,0.0,0
P0142,E12,1,0.0,0.0,0.0,0
P0026,E05,2,0.0,0.0,0.0,0
P0186,E04,1,0.0,1.0,0.0,0
P0162,E12,2,0.0,0.5,0.0,0
P0142,E03,1,1.0,0.0,0.0,0
P0076,E15,1,0.0,0.0,0.0,0
P0138,E10,1,0.0,1.0,0.0,0
P0041,E04,1,0.0,0.0,0.0,0
P0168,E13,2,0.0,0.0,0.0,0
P0086,E11,1,0.0,0.0,0.0,0
P0048,E13,1,0.0,1.0,0.0,0
P0120,E02,2,0.0,0.0,0.0,0
P0038,E15,2,0.0,0.0,0.0,0
P0060,E00,2,0.0,0.5,0.0,0
P0110,E06,1,0.0,0.0,0.0,0
P0076,E12,3,0.3333333333333333,0.0,0.0,0
P0208,E03,3,0.0,0.3333333333333333,0.0,0
P0088,E10,1,0.0,1.0,0.0,0
P0174,E14,1,0.0,1.0,0.0,0
P0016,E03,2,0.5,0.5,0.0,0
P0171,E14,1,0.0,0.0,0.0,0
P0051,E13,1,0.0,0.0,0.0,0
P0151,E12,2,0.5,0.5,0.0,0
P0194,E11,1,0.0,0.0,0.0,0
P0154,E05,1,0.0,0.0,0.0,0
P0081,E06,3,0.0,0.0,0.0,0
P0068,E08,2,0.0,0.0,0.0,0
P0021,E12,2,0.0,0.0,0.0,0
P0039,E14,1,0.0,0.0,0.0,0
P0213,E03,1,0.0,1.0,0.0,0
P0135,E05,1,0.0,0.0,0.0,0
P0071,E00,1,0.0,0.0,0.0,0
P0199,E00,2,0.0,0.0,0.0,0
P0185,E09,2,0.0,0.5,0.0,0
P0016,E00,2,0.0,0.5,0.0,0
P0085,E14,3,0.0,1.0,0.0,0
P0009,E16,2,0.0,0.5,0.0,0
P0157,E00,3,0.0,0.6666666666666666,0.0,0
P0099,E05,1,0.0,0.0,0.0,0
P0056,E17,1,0.0,0.0,0.0,0
P0021,E09,1,0.0,0.0,0.0,0
P0064,E05,1,0.0,1.0,0.0,0
P0087,E00,1,0.0,1.0,0.0,0
P0051,E16,2,0.0,0.5,0.0,0
P0121,E02,1,0.0,1.0,0.0,0
P0014,E11,1,0.0,0.0,0.0,0
P0120,E14,1,0.0,1.0,0.0,0
P0150,E02,1,0.0,0.0,0.0,0
P0060,E13,1,0.0,0.0,0.0,0
P0175,E02,1,0.0,0.0,0.0,0
P0099,E07,2,0.0,1.0,0.0,0
P0149,E07,1,0.0,1.0,0.0,0
P0171,E10,2,0.0,0.0,0.0,0
P0060,E07,2,0.0,0.0,0.0,0
P0087,E17,1,0.0,0.0,0.0,0
P0125,E17,1,0.0,0.0,0.0,0
P0115,E12,2,0.0,0.0,0.0,0
P0213,E12,2,0.0,0.5,0.0,0
P0173,E00,3,0.3333333333333333,0.6666666666666666,0.0,0
P0068,E17,2,0.0,0.0,0.0,0
P0218,E13,1,1.0,0.0,0.0,0
P0000,E08,1,1.0,0.0,0.0,0
P0106,E17,1,1.0,0.0,0.0,0
P0064,E14,1,0.0,0.0,0.0,0
P0194,E10,2,0.5,0.5,0.0,0
P0044,E07,1,0.0,1.0,0.0,0
P0093,E06,2,0.0,0.5,0.0,0
P0074,E00,1,0.0,0.0,0.0,0
P0073,E09,1,0.0,0.0,0.0,0
P0167,E09,1,0.0,1.0,0.0,0
P0198,E13,1,0.0,1.0,0.0,0
P0080,E11,1,1.0,0.0,0.0,0
P0057,E08,3,0.0,0.6666666666666666,0.0,0
P0075,E02,2,0.5,0.0,0.0,0
P0067,E12,3,0.0,0.0,0.0,0
P0115,E02,1,0.0,1.0,0.0,0
P0123,E02,1,0.0,0.0,0.0,0
P0216,E08,1,0.0,0.0,0.0,0
P0002,E13,1,0.0,0.0,0.0,0
P0174,E00,2,0.0,1.0,0.0,0
P0034,E16,2,0.0,0.0,0.0,0
P0197,E08,1,0.0,1.0,0.0,0
P0140,E07,2,0.0,1.0,0.0,0
P0099,E02,2,0.0,0.0,0.0,0
P0145,E00,1,1.0,0.0,0.0,0
P0095,E14,2,0.5,0.0,0.0,0
P0051,E17,2,0.5,0.0,0.0,0
P0135,E09,3,0.0,1.0,0.0,0
P0101,E16,1,0.0,0.0,0.0,0
P0192,E17,2,0.0,0.5,0.0,0
P0085,E10,1,0.0,0.0,0.0,0
P0002,E04,1,0.0,0.0,0.0,0
P0147,E12,1,0.0,0.0,0.0,0
P0216,E07,1,0.0,1.0,0.0,0
P0148,E13,1,0.0,0.0,0.0,0
P0118,E00,1,0.0,0.0,0.0,0
P0067,E08,1,0.0,1.0,0.0,0
P0080,E17,1,1.0,0.0,0.0,0
P0130,E08,1,1.0,0.0,0.0,0
P0078,E14,2,0.0,1.0,0.0,0
P0103,E10,1,0.0,0.0,0.0,0
P0113,E00,2,0.0,0.0,0.0,0
P0161,E12,1,0.0,0.0,0.0,0
P0004,E14,1,0.0,0.0,0.0,0
P0153,E10,1,0.0,0.0,0.0,0
P0032,E14,2,0.0,0.0,0.0,0
P0165,E07,1,0.0,0.0,0.0,0
P0012,E03,2,0.0,0.0,0.0,0
P0095,E11,2,0.5,0.0,0.0,0
P0030,E00,1,0.0,0.0,0.0,0
P0100,E06,1,0.0,0.0,0.0,0
P0006,E00,1,0.0,0.0,0.0,0
P0162,E09,1,0.0,0.0,0.0,0
P0044,E05,1,0.0,0.0,0.0,0
P0031,E00,4,0.0,0.0,0.0,0
P0062,E04,2,0.0,0.0,0.0,0
P0015,E06,2,0.0,0.0,0.0,0
P0075,E17,2,0.0,0.0,0.0,0
P0070,E09,1,0.0,0.0,0.0,0
P0085,E04,1,0.0,0.0,0.0,0
P0176,E00,1,0.0,0.0,0.0,0
P0089,E16,2,0.5,0.5,0.0,0
P0026,E16,1,0.0,0.0,0.0,0
P0057,E01,1,0.0,1.0,0.0,0
P0139,E15,1,0.0,0.0,0.0,0
P0177,E17,1,0.0,1.0,0.0,0
P0023,E02,2,0.5,0.0,0.0,0
P0030,E10,2,0.5,0.0,0.0,0
P0121,E01,1,0.0,0.0,0.0,0
P0218,E04,1,0.0,0.0,0.0,0
P0019,E12,1,0.0,1.0,0.0,0
P0045,E15,1,0.0,0.0,0.0,0
P0183,E16,1,0.0,1.0,0.0,0
P0062,E12,1,0.0,0.0,0.0,0
P0094,E08,1,0.0,0.0,0.0,0
P0094,E10,1,0.0,0.0,0.0,0
P0098,E06,2,0.5,0.0,0.0,0
P0018,E08,1,0.0,0.0,0.0,0
P0189,E04,1,0.0,0.0,0.0,0
P0044,E00,1,0.0,0.0,0.0,0
P0044,E03,2,0.0,0.0,0.0,0
P0081,E08,1,0.0,1.0,0.0,0
P0174,E17,1,0.0,1.0,0.0,0
P0134,E01,1,0.0,0.0,0.0,0
P0020,E09,1,0.0,0.0,0.0,0
P0151,E15,1,0.0,0.0,0.0,0
P0012,E06,1,0.0,0.0,0.0,0
P0002,E17,1,0.0,0.0,0.0,0
P0114,E12,2,0.0,0.5,0.0,0
P0084,E06,2,0.0,0.0,0.0,0
P0111,E11,1,0.0,1.0,0.0,0
P0104,E01,1,0.0,0.0,0.0,0
P0174,E11,2,0.0,0.0,0.0,0
P0209,E05,1,0.0,1.0,0.0,0
P0174,E07,1,0.0,1.0,0.0,0
P0156,E09,3,0.3333333333333333,0.0,0.0,0
P0197,E02,1,0.0,0.0,0.0,0
P0077,E12,1,0.0,0.0,0.0,0
P0064,E13,1,0.0,1.0,0.0,0
P0140,E01,1,0.0,1.0,0.0,0
P0152,E14,1,0.0,0.0,0.0,0
P0029,E03,1,0.0,1.0,0.0,0
P0193,E14,1,1.0,0.0,0.0,0
P0130,E02,1,0.0,1.0,0.0,0
P0068,E13,1,0.0,1.0,0.0,0
P0179,E03,2,0.0,0.5,0.0,0
P0048,E10,1,0.0,0.0,0.0,0
P0183,E06,2,0.5,0.0,0.0,0
P0119,E15,1,0.0,0.0,0.0,0
P0015,E11,1,0.0,0.0,0.0,0
P0218,E15,1,0.0,0.0,0.0,0
P0078,E09,1,0.0,1.0,0.0,0
P0120,E16,1,0.0,0.0,0.0,0
P0133,E10,2,0.5,0.0,0.0,0
P0173,E04,1,0.0,0.0,0.0,0
P0123,E17,2,0.0,0.0,0.0,0
P0212,E09,2,0.0,1.0,0.0,0
P0020,E05,2,0.0,0.5,0.0,0
P0004,E11,1,0.0,0.0,0.0,0
P0045,E02,1,0.0,0.0,0.0,0
P0036,E12,1,0.0,0.0,0.0,0
P0124,E10,1,0.0,0.0,0.0,0
P0006,E17,1,0.0,0.0,0.0,0
P0120,E12,1,0.0,1.0,0.0,0
P0077,E04,2,0.0,1.0,0.0,0
P0188,E11,1,0.0,0.0,0.0,0
P0126,E10,1,0.0,1.0,0.0,0
P0141,E11,1,0.0,0.0,0.0,0
P0141,E07,1,0.0,0.0,0.0,0
P0023,E10,1,0.0,0.0,0.0,0
P0177,E05,1,0.0,0.0,0.0,0
P0110,E08,1,1.0,0.0,0.0,0
P0005,E08,1,0.0,0.0,0.0,0
P0055,E14,1,0.0,0.0,0.0,0
P0044,E17,1,0.0,1.0,0.0,0
P0040,E14,1,0.0,0.0,0.0,0
P0215,E16,1,0.0,0.0,0.0,0
P0095,E07,1,0.0,0.0,0.0,0
P0065,E04,1,0.0,0.0,0.0,0
P0073,E04,1,0.0,0.0,0.0,0
P0124,E17,1,0.0,0.0,0.0,0
P0063,E13,1,0.0,0.0,0.0,0
P0155,E12,1,0.0,0.0,0.0,0
P0067,E11,1,0.0,0.0,0.0,0
P0137,E12,2,0.0,0.0,0.0,0
P0022,E03,1,1.0,0.0,0.0,0
P0212,E06,1,0.0,0.0,0.0,0
P0218,E06,1,0.0,0.0,0.0,0
P0076,E06,1,0.0,1.0,0.0,0
P0111,E13,3,0.0,0.6666666666666666,0.0,0
P0027,E05,1,0.0,1.0,0.0,0
P0029,E09,2,0.0,1.0,0.0,0
P0033,E09,2,0.0,0.0,0.0,0
P0161,E09,2,0.0,1.0,0.0,0
P0000,E11,2,0.0,0.0,0.0,0
P0101,E03,1,0.0,0.0,0.0,0
P0189,E05,4,0.0,0.25,0.0,0
P0204,E10,1,1.0,0.0,0.0,0
P0020,E11,1,0.0,1.0,0.0,0
P0093,E05,1,0.0,1.0,0.0,0
P0030,E13,2,0.0,0.5,0.0,0
P0156,E12,1,0.0,1.0,0.0,0
P0023,E09,1,0.0,0.0,0.0,0
P0030,E15,2,0.0,0.0,0.0,0
P0196,E14,1,0.0,1.0,0.0,0
P0019,E10,1,0.0,1.0,0.0,0
P0040,E13,1,0.0,0.0,0.0,0
P0030,E14,2,0.0,0.5,0.0,0
P0188,E08,3,0.0,0.3333333333333333,0.0,0
P0187,E02,2,0.0,0.0,0.0,0
P0077,E10,1,0.0,0.0,0.0,0
P0096,E10,1,0.0,1.0,0.0,0
P0135,E01,1,0.0,0.0,0.0,0
P0214,E03,1,0.0,1.0,0.0,0
P0191,E07,1,0.0,0.0,0.0,0
P0017,E12,1,0.0,1.0,0.0,0
P0148,E00,1,0.0,1.0,0.0,0
P0011,E05,1,0.0,0.0,0.0,0
P0014,E14,2,0.0,0.5,0.0,0
P0061,E01,2,0.5,0.0,0.0,0
P0016,E14,1,0.0,0.0,0.0,0
P0100,E01,3,0.0,0.3333333333333333,0.0,0
P0112,E09,2,0.0,0.5,0.0,0
P0017,E17,1,1.0,0.0,0.0,0
P0006,E05,1,0.0,0.0,0.0,0
P0118,E11,1,0.0,1.0,0.0,0
P0046,E02,2,0.0,0.0,0.0,0
P0029,E11,1,0.0,1.0,0.0,0
P0213,E09,2,0.0,0.0,0.0,0
P0136,E04,1,0.0,0.0,0.0,0
P0107,E09,2,0.0,0.0,0.0,0
P0129,E01,1,0.0,0.0,0.0,0
P0112,E10,2,0.0,0.5,0.0,0
P0145,E04,2,0.5,0.0,0.0,0
P0196,E16,1,0.0,0.0,0.0,0
P0178,E15,2,0.0,0.0,0.0,0
P0103,E07,3,0.0,0.3333333333333333,0.0,0
P0025,E05,2,0.0,0.0,0.0,0
P0007,E17,1,0.0,0.0,0.0,0
P0159,E17,1,1.0,0.0,0.0,0
P0057,E12,1,0.0,0.0,0.0,0
P0164,E06,2,0.5,0.5,0.0,0
P0139,E14,1,0.0,0.0,0.0,0
P0001,E00,1,0.0,1.0,0.0,0
P0210,E07,1,0.0,1.0,0.0,0
P0060,E02,1,0.0,0.0,0.0,0
P0212,E05,2,0.0,0.0,0.0,0
P0009,E14,1,0.0,1.0,0.0,0
P0157,E05,2,0.0,0.5,0.0,0
P0199,E07,3,0.0,0.6666666666666666,0.0,0
P0187,E13,1,0.0,0.0,0.0,0
P0086,E17,3,0.0,0.3333333333333333,0.0,0
P0016,E05,1,0.0,1.0,0.0,0
P0152,E03,1,0.0,0.0,0.0,0
P0178,E12,1,0.0,0.0,0.0,0
P0122,E13,1,1.0,0.0,0.0,0
P0137,E06,1,0.0,1.0,0.0,0
P0177,E01,2,0.0,0.0,0.0,0
P0009,E15,1,0.0,0.0,0.0,0
P0200,E03,1,0.0,1.0,0.0,0
P0063,E08,1,0.0,1.0,0.0,0
P0194,E16,2,0.0,0.5,0.0,0
P0058,E16,1,0.0,0.0,0.0,0
P0144,E13,1,1.0,0.0,0.0,0
P0179,E02,1,0.0,0.0,0.0,0
P0204,E15,1,0.0,0.0,0.0,0
P0187,E06,2,0.5,0.0,0.0,0
P0164,E09,1,0.0,1.0,0.0,0
P0040,E05,1,0.0,0.0,0.0,0
P0051,E05,1,0.0,1.0,0.0,0
P0008,E05,1,0.0,1.0,0.0,0
P0217,E10,2,0.0,0.0,0.0,0
P0165,E10,2,0.0,0.0,0.0,0
P0116,E11,1,0.0,0.0,0.0,0
P0018,E15,3,0.0,0.3333333333333333,0.0,0
P0140,E16,2,0.0,0.0,0.0,0
P0180,E12,1,0.0,0.0,0.0,0
P0149,E04,2,0.0,0.0,0.0,0
P0026,E04,1,0.0,0.0,0.0,0
P0139,E04,1,0.0,0.0,0.0,0
P0019,E00,2,0.0,0.0,0.0,0
P0208,E05,1,0.0,0.0,0.0,0
P0058,E05,1,0.0,0.0,0.0,0
P0189,E14,1,0.0,0.0,0.0,0
P0039,E09,3,0.0,0.6666666666666666,0.0,0
P0103,E00,1,1.0,0.0,0.0,0
P0037,E11,1,0.0,0.0,0.0,0
P0199,E03,1,0.0,0.0,0.0,0
P0142,E04,1,0.0,1.0,0.0,0
P0083,E06,2,0.0,0.5,0.0,0
P0052,E02,1,0.0,0.0,0.0,0
P0116,E15,1,0.0,1.0,0.0,0
P0194,E14,1,0.0,1.0,0.0,0
P0104,E04,2,0.5,0.0,0.0,0
P0193,E10,1,0.0,0.0,0.0,0
P0077,E11,1,1.0,0.0,0.0,0
P0062,E11,1,0.0,1.0,0.0,0
P0089,E02,1,0.0,0.0,0.0,0
P0031,E04,1,0.0,0.0,0.0,0
P0148,E05,1,0.0,0.0,0.0,0
P0101,E14,1,0.0,1.0,0.0,0
P0171,E07,1,0.0,0.0,0.0,0
P0124,E08,1,0.0,0.0,0.0,0
P0183,E13,1,0.0,0.0,0.0,0
P0083,E03,1,0.0,1.0,0.0,0
P0023,E12,1,1.0,0.0,0.0,0
P0069,E13,1,0.0,0.0,0.0,0
P0108,E11,1,0.0,1.0,0.0,0
P0048,E02,2,0.0,0.5,0.0,0
P0182,E15,2,0.0,0.5,0.0,0
P0072,E00,1,0.0,0.0,0.0,0
P0078,E12,2,0.0,0.0,0.0,0
P0076,E16,1,0.0,1.0,0.0,0
P0052,E00,1,0.0,1.0,0.0,0
P0041,E10,1,0.0,1.0,0.0,0
P0048,E03,2,0.0,0.0,0.0,0
P0192,E11,1,0.0,0.0,0.0,0
P0013,E10,1,0.0,0.0,0.0,0
P0146,E10,1,0.0,0.0,0.0,0
P0102,E17,1,0.0,0.0,0.0,0
P0072,E15,2,0.0,0.5,0.0,0
P0037,E05,1,0.0,0.0,0.0,0
P0080,E01,2,0.0,0.5,0.0,0
P0026,E07,1,0.0,1.0,0.0,0
P0000,E14,1,0.0,0.0,0.0,0
P0152,E07,1,0.0,1.0,0.0,0
P0159,E07,1,0.0,0.0,0.0,0
P0107,E10,1,0.0,1.0,0.0,0
P0165,E17,1,0.0,1.0,0.0,0
P0131,E10,1,0.0,0.0,0.0,0
P0110,E10,1,0.0,1.0,0.0,0
P0131,E08,1,1.0,0.0,0.0,0
P0149,E02,1,0.0,0.0,0.0,0
P0179,E12,2,0.0,0.5,0.0,0
P0142,E11,1,0.0,1.0,0.0,0
P0017,E02,1,0.0,0.0,0.0,0
P0174,E05,1,0.0,0.0,0.0,0
P0203,E00,1,0.0,0.0,0.0,0
P0100,E09,1,0.0,1.0,0.0,0
P0096,E12,1,0.0,1.0,0.0,0
P0215,E02,1,0.0,0.0,0.0,0
P0014,E04,1,0.0,0.0,0.0,0
P0105,E03,1,0.0,0.0,0.0,0
P0201,E00,1,0.0,0.0,0.0,0
P0151,E17,1,0.0,0.0,0.0,0
P0200,E10,1,0.0,0.0,0.0,0
P0199,E11,1,0.0,0.0,0.0,0
P0045,E14,1,0.0,0.0,0.0,0
P0115,E00,1,0.0,1.0,0.0,0
P0011,E13,1,0.0,0.0,0.0,0
P0142,E14,1,0.0,0.0,0.0,0
P0062,E15,1,0.0,0.0,0.0,0
P0124,E04,1,0.0,0.0,0.0,0
P0137,E02,1,0.0,1.0,0.0,0
P0184,E02,1,0.0,0.0,0.0,0
P0114,E02,3,0.0,0.0,0.0,0
P0172,E06,1,0.0,0.0,0.0,0
P0109,E04,2,0.0,0.5,0.0,0
P0198,E04,2,0.0,0.0,0.0,0
P0202,E01,2,0.0,0.0,0.0,0
P0034,E17,2,0.0,0.5,0.0,0
P0042,E10,1,0.0,0.0,0.0,0
P0195,E14,2,0.0,0.0,0.0,0
P0104,E16,2,0.5,0.0,0.0,0
P0114,E16,2,0.0,0.0,0.0,0
P0092,E17,2,0.5,0.0,0.0,0
P0043,E01,1,0.0,0.0,0.0,0
P0206,E01,1,0.0,0.0,0.0,0
P0075,E06,2,0.0,1.0,0.0,0
P0210,E13,2,0.5,0.5,0.0,0
P0127,E13,1,1.0,0.0,0.0,0
P0095,E01,2,0.5,0.5,0.0,0
P0059,E01,4,0.25,0.0,0.0,0
P0064,E06,1,0.0,0.0,0.0,0
P0063,E17,1,0.0,0.0,0.0,0
P0068,E02,1,0.0,0.0,0.0,0
P0067,E16,2,0.0,0.0,0.0,0
P0041,E01,2,0.0,0.5,0.0,0
P0095,E02,1,0.0,1.0,0.0,0
P0219,E05,1,0.0,0.0,0.0,0
P0019,E02,1,0.0,1.0,0.0,0
P0061,E14,2,1.0,0.0,0.0,0
P0004,E16,1,0.0,0.0,0.0,0
P0088,E00,2,0.0,0.5,0.0,0
P0146,E15,1,0.0,0.0,0.0,0
P0010,E15,1,0.0,1.0,0.0,0
P0003,E16,2,0.0,0.5,0.0,0
P0168,E14,1,0.0,1.0,0.0,0
P0011,E16,1,0.0,1.0,0.0,0
P0196,E15,2,0.0,0.5,0.0,0
P0121,E14,2,0.0,0.5,0.0,0
P0084,E05,1,0.0,1.0,0.0,0
P0079,E06,2,0.0,0.0,0.0,0
P0134,E16,1,0.0,0.0,0.0,0
P0212,E11,1,0.0,0.0,0.0,0
P0095,E16,2,0.0,1.0,0.0,0
P0112,E06,1,0.0,1.0,0.0,0
P0181,E04,2,0.5,0.5,0.0,0
P0213,E02,1,0.0,1.0,0.0,0
P0065,E17,1,0.0,0.0,0.0,0
P0085,E11,1,0.0,1.0,0.0,0
P0155,E17,1,0.0,0.0,0.0,0
P0048,E01,2,0.0,0.5,0.0,0
P0211,E05,1,0.0,0.0,0.0,0
P0135,E00,1,0.0,1.0,0.0,0
P0132,E11,1,0.0,0.0,0.0,0
P0141,E14,1,0.0,0.0,0.0,0
P0206,E05,1,1.0,0.0,0.0,0
P0213,E16,1,0.0,0.0,0.0,0
P0090,E17,1,0.0,1.0,0.0,0
P0000,E15,1,0.0,0.0,0.0,0
P0017,E04,1,1.0,0.0,0.0,0
P0094,E01,1,0.0,1.0,0.0,0
P0045,E08,1,0.0,0.0,0.0,0
P0055,E13,1,0.0,1.0,0.0,0
