id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico,monto_capped,monto_norm,modalidad_Adjudicación Simplificada,modalidad_Comparación de Precios,modalidad_Concurso Público,modalidad_Concurso Público Abreviado,modalidad_Contratación Directa,modalidad_Licitación Pública,modalidad_Licitación Pública Abreviada,es_contratacion_directa,es_comparacion_precios
C003428,P0092,E17,F031,Contratación Directa,Adquisición de materiales de construcción,goods,173751.22,2024-11-04,False,False,normal,173751.22,0.5087077843252434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000991,P0062,E11,F007,Comparación de Precios,Servicio de capacitación,services,51041.14,2026-03-21,False,False,normal,51041.14,-0.4445481098361111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000876,P0103,E07,F013,Comparación de Precios,Servicio de capacitación,services,77378.09,2026-05-12,False,False,normal,77378.09,-0.23995324019106742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000773,P0096,E11,F007,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,17050.68,2023-10-30,False,False,normal,17050.68,-0.7085981890166948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001219,P0112,E07,F013,Comparación de Precios,Obra de rehabilitación vial,works,35830.26,2023-08-20,False,False,normal,35830.26,-0.5627116789200939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001126,P0192,E06,F006,Licitación Pública,Servicio de capacitación,services,298402.69,2025-10-16,False,False,normal,298402.69,1.4770450920132285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000004,P0111,E02,F051,Adjudicación Simplificada,Consultoría en ingeniería,services,24880.7,2025-06-04,False,False,normal,24880.7,-0.6477717865206546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003051,P0051,E00,F041,Comparación de Precios,Servicio de transporte,services,61663.99,2023-02-14,False,False,normal,61663.99,-0.36202600264416773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001595,P0212,E08,F028,Comparación de Precios,Servicio de limpieza y vigilancia,services,105493.16,2023-08-01,False,False,normal,105493.16,-0.021545296913228464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003124,P0201,E06,F039,Comparación de Precios,Consultoría en ingeniería,services,49079.84,2025-04-07,False,False,normal,49079.84,-0.45978419138066445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002311,P0089,E02,F025,Concurso Público,Adquisición de bienes de oficina,goods,185530.47,2026-03-18,False,False,normal,185530.47,0.6002132212974965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C003040,P0209,E06,F039,Contratación Directa,Suministro de combustible,goods,60986.26,2024-05-19,False,False,normal,60986.26,-0.3672908522567666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C700048,P0165,E01,F048,Licitación Pública,Servicio de transporte,services,505406.7,2024-07-31,False,False,hard_negative_concentracion_legitima,505406.7,3.0851264545837362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002491,P0205,E15,F035,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,68228.28,2023-10-11,False,False,normal,68228.28,-0.31103224456427375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003050,P0212,E09,F043,Comparación de Precios,Adquisición de materiales de construcción,goods,72208.68,2024-10-02,False,False,normal,72208.68,-0.28011107035332183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001077,P0036,E13,F058,Adjudicación Simplificada,Obra de rehabilitación vial,works,42244.41,2023-02-25,False,False,normal,42244.41,-0.5128842621868064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000837,P0020,E01,F048,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,15021.86,2023-10-28,False,False,normal,15021.86,-0.7243587901278051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000681,P0114,E02,F025,Concurso Público,Servicio de mantenimiento de infraestructura,services,56864.82,2023-05-08,False,False,normal,56864.82,-0.3993076757518892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001715,P0010,E13,F058,Contratación Directa,Servicio de transporte,services,32674.83,2025-06-11,False,False,normal,32674.83,-0.587224190411518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002352,P0024,E13,F056,Contratación Directa,Obra de rehabilitación vial,works,58761.38,2024-08-22,False,False,normal,58761.38,-0.3845745177372366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002617,P0195,E09,F043,Licitación Pública,Servicio de limpieza y vigilancia,services,32195.24,2025-06-24,False,False,normal,32195.24,-0.5909498174690575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002361,P0087,E08,F015,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,91446.17,2025-04-28,False,False,normal,91446.17,-0.13066735121166598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002197,P0215,E07,F013,Adjudicación Simplificada,Consultoría en ingeniería,services,9605.3,2023-08-20,False,False,normal,9605.3,-0.7664365700956661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001148,P0174,E08,F020,Comparación de Precios,Adquisición de bienes de oficina,goods,32859.45,2024-03-17,False,False,normal,32859.45,-0.5857899960635062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000574,P0153,E15,F035,Contratación Directa,Servicio de capacitación,services,69260.52,2024-07-11,False,False,normal,69260.52,-0.30301343417649534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000050,P0031,E04,F053,Concurso Público,Adquisición de equipos informáticos,goods,40386.82,2025-09-18,False,False,normal,40386.82,-0.5273146872703462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000853,P0157,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,231559.91,2024-06-11,False,False,normal,231559.91,0.9577864132059887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001982,P0089,E04,F030,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,8172.26,2026-06-20,False,False,normal,8172.26,-0.7775689385740258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002774,P0015,E06,F006,Concurso Público,Consultoría en ingeniería,services,132027.5,2023-05-01,False,False,normal,132027.5,0.18458296901799245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001823,P0073,E03,F000,Adjudicación Simplificada,Servicio de capacitación,services,16529.18,2025-05-07,False,False,normal,16529.18,-0.7126493879793647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000833,P0104,E09,F046,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,48498.15,2026-01-09,False,False,normal,48498.15,-0.46430296784201724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001115,P0184,E11,F054,Concurso Público,Adquisición de materiales de construcción,goods,179002.33,2023-03-01,False,False,normal,179002.33,0.5495002893777184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001166,P0056,E09,F033,Adjudicación Simplificada,Obra de rehabilitación vial,works,37388.79,2023-06-04,False,False,normal,37388.79,-0.5506044591323854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002518,P0055,E02,F044,Adjudicación Simplificada,Servicio de transporte,services,13585.78,2024-07-02,False,False,normal,13585.78,-0.7355147744160334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001906,P0077,E00,F038,Licitación Pública,Servicio de mantenimiento de infraestructura,services,44712.47,2025-07-06,False,False,normal,44712.47,-0.4937114872840122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000971,P0148,E17,F031,Adjudicación Simplificada,Adquisición de materiales de construcción,services,61718.89,2025-12-29,False,False,normal,61718.89,-0.36159951976199983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002701,P0167,E02,F051,Licitación Pública,Servicio de transporte,services,91572.4,2023-02-01,False,False,normal,91572.4,-0.12968675131702012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000399,P0081,E13,F058,Concurso Público,Adquisición de bienes de oficina,goods,39990.93,2023-08-12,False,False,normal,39990.93,-0.5303901027206464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002559,P0194,E05,F032,Concurso Público,Servicio de mantenimiento de infraestructura,services,23132.89,2024-10-03,False,False,normal,23132.89,-0.6613494012070288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002368,P0112,E10,F008,Comparación de Precios,Consultoría en ingeniería,services,230833.65,2023-10-11,False,False,normal,230833.65,0.9521445651549268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000019,P0182,E14,F016,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,59879.19,2025-10-08,False,False,normal,59879.19,-0.3758909689118059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000684,P0065,E15,F035,Comparación de Precios,Servicio de capacitación,services,62274.86,2024-03-16,False,False,normal,62274.86,-0.35728054548150967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000035,P0020,E10,F008,Concurso Público,Adquisición de bienes de oficina,goods,190101.24,2025-02-25,False,False,normal,190101.24,0.6357206013216631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002950,P0148,E05,F045,Licitación Pública,Adquisición de bienes de oficina,goods,48058.75,2025-03-20,False,False,normal,48058.75,-0.4677163845710626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003497,P0105,E13,F055,Licitación Pública,Adquisición de equipos informáticos,goods,122783.22,2024-06-18,False,False,normal,122783.22,0.11277008781639984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002875,P0026,E06,F039,Licitación Pública,Adquisición de materiales de construcción,goods,33454.89,2023-06-13,False,False,normal,33454.89,-0.5811644046726487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000524,P0113,E11,F054,Licitación Pública,Obra de rehabilitación vial,works,368253.56,2026-03-06,False,False,normal,368253.56,2.019671692369112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002455,P0199,E00,F010,Concurso Público,Servicio de transporte,services,48838.89,2026-01-23,False,False,normal,48838.89,-0.4616559773635126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000920,P0103,E12,F021,Comparación de Precios,Servicio de transporte,services,240280.02,2025-06-29,False,False,normal,240280.02,1.025527353927691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001841,P0061,E01,F017,Contratación Directa,Consultoría en ingeniería,services,24252.34,2025-12-11,False,False,normal,24252.34,-0.6526531122736426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001890,P0118,E07,F013,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,140170.33,2023-01-19,False,False,normal,140170.33,0.24783939173936864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000537,P0171,E11,F049,Licitación Pública,Servicio de transporte,services,25085.43,2025-07-24,False,False,normal,25085.43,-0.6461813704830182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002806,P0020,E05,F047,Comparación de Precios,Consultoría en ingeniería,services,17565.31,2023-02-02,False,False,normal,17565.31,-0.7046003586769847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001705,P0177,E10,F008,Adjudicación Simplificada,Consultoría en ingeniería,services,49547.13,2024-03-16,False,False,normal,49547.13,-0.45615411513279097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C900006,P0016,E07,F023,Comparación de Precios,Adquisición de materiales de construcción,goods,385569.74,2026-04-28,True,False,favoritismo_sembrado,385569.74,2.1541899866230065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003110,P0155,E06,F006,Licitación Pública,Servicio de transporte,services,237861.1,2024-02-29,False,False,normal,237861.1,1.0067363161620504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003247,P0101,E14,F016,Comparación de Precios,Suministro de combustible,goods,43763.39,2024-11-24,False,False,normal,43763.39,-0.5010842809781461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000245,P0059,E13,F056,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,26986.42,2024-01-07,False,False,normal,26986.42,-0.6314137986401688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003175,P0199,E11,F007,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,102959.7,2024-09-18,False,False,normal,102959.7,-0.04122612246253975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000784,P0173,E11,F049,Comparación de Precios,Adquisición de materiales de construcción,goods,61718.89,2023-12-28,False,False,normal,61718.89,-0.36159951976199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001409,P0144,E04,F030,Comparación de Precios,Adquisición de bienes de oficina,goods,53018.78,2023-01-27,False,False,normal,53018.78,-0.4291850933135136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002537,P0189,E00,F038,Comparación de Precios,Suministro de combustible,goods,203549.57,2023-01-21,False,False,normal,203549.57,0.7401920501148428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000154,P0079,E06,F006,Licitación Pública,Servicio de limpieza y vigilancia,services,83833.09,2024-01-28,False,False,normal,83833.09,-0.1898084860126695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003009,P0062,E04,F053,Licitación Pública,Servicio de transporte,services,58895.89,2024-09-16,False,False,normal,58895.89,-0.3835295958341326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001686,P0033,E10,F026,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,14864.3,2025-04-15,False,False,normal,14864.3,-0.7255827726945515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002901,P0034,E08,F005,Adjudicación Simplificada,Suministro de combustible,goods,11890.18,2023-08-07,False,False,normal,11890.18,-0.7486868031046301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000625,P0157,E13,F056,Licitación Pública,Adquisición de bienes de oficina,goods,21595.49,2024-09-26,False,False,normal,21595.49,-0.673292475579433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002733,P0082,E04,F053,Adjudicación Simplificada,Servicio de capacitación,services,18452.01,2023-04-30,False,False,normal,18452.01,-0.6977121551866693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700052,P0165,E01,F018,Adjudicación Simplificada,Servicio de transporte,services,427372.27,2026-06-12,False,False,hard_negative_concentracion_legitima,427372.27,2.4789270262643863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001346,P0185,E05,F047,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,180086.49,2026-03-25,False,False,normal,180086.49,0.5579224329393067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000569,P0101,E04,F053,Adjudicación Simplificada,Servicio de capacitación,services,286581.87,2023-08-20,False,False,normal,286581.87,1.385216724377738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C900008,P0016,E07,F023,Comparación de Precios,Adquisición de materiales de construcción,goods,193955.01,2025-05-02,True,False,favoritismo_sembrado,193955.01,0.6656580682945655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001758,P0209,E06,F039,Comparación de Precios,Adquisición de materiales de construcción,goods,19902.2,2023-01-14,False,False,normal,19902.2,-0.6864465593598729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001816,P0065,E14,F016,Licitación Pública,Servicio de transporte,services,26052.22,2026-06-13,False,False,normal,26052.22,-0.6386709991596822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002065,P0140,E07,F023,Comparación de Precios,Adquisición de materiales de construcción,goods,37545.6,2024-09-03,False,False,normal,37545.6,-0.5493863028345211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000127,P0019,E00,F010,Concurso Público,Suministro de combustible,goods,134189.5,2023-07-15,False,False,normal,134189.5,0.20137816011538923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C800001,P0085,E06,F006,Concurso Público Abreviado,Servicio de capacitación,services,289340.14,2026-04-27,False,True,fraccionamiento_sembrado,289340.14,1.4066439546035554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
C002006,P0160,E03,F000,Comparación de Precios,Suministro de combustible,goods,345234.48,2024-08-22,False,False,normal,345234.48,1.840851226371765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002975,P0086,E02,F025,Concurso Público,Suministro de combustible,goods,48090.49,2026-03-29,False,False,normal,48090.49,-0.4674698168719732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000980,P0192,E05,F052,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,26449.47,2023-07-27,False,False,normal,26449.47,-0.6355850187418094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C900064,P0064,E00,F041,Adjudicación Simplificada,Obra de rehabilitación vial,works,63665.67,2024-10-11,True,False,favoritismo_sembrado,63665.67,-0.34647623478300343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000190,P0004,E11,F054,Concurso Público,Servicio de limpieza y vigilancia,services,36288.47,2024-02-21,False,False,normal,36288.47,-0.5591521393674861,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001139,P0210,E13,F055,Comparación de Precios,Adquisición de materiales de construcción,goods,56769.77,2024-01-22,False,False,normal,56769.77,-0.40004605822821093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000992,P0024,E16,F042,Comparación de Precios,Servicio de capacitación,services,20821.78,2025-03-05,False,False,normal,20821.78,-0.6793029322417673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000699,P0116,E14,F029,Contratación Directa,Suministro de combustible,goods,125653.3,2024-09-11,False,False,normal,125653.3,0.13506589820715684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C003370,P0066,E15,F035,Adjudicación Simplificada,Consultoría en ingeniería,services,56717.9,2025-01-12,False,False,normal,56717.9,-0.40044900298409525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000606,P0092,E11,F007,Comparación de Precios,Servicio de capacitación,services,75408.28,2024-05-04,False,False,normal,75408.28,-0.25525543046653604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000180,P0013,E05,F037,Licitación Pública,Servicio de transporte,services,45125.57,2024-08-07,False,False,normal,45125.57,-0.4905023783837649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000301,P0172,E08,F020,Comparación de Precios,Consultoría en ingeniería,services,18370.86,2025-08-12,False,False,normal,18370.86,-0.6983425574797099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002544,P0199,E07,F013,Comparación de Precios,Servicio de capacitación,services,103124.0,2025-06-20,False,False,normal,103124.0,-0.03994978115943968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003429,P0018,E05,F052,Comparación de Precios,Adquisición de materiales de construcción,goods,61718.89,2025-02-06,False,False,normal,61718.89,-0.36159951976199983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001060,P0070,E11,F054,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,56061.06,2026-01-07,False,False,normal,56061.06,-0.40555157158743205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003484,P0111,E10,F004,Comparación de Precios,Consultoría en ingeniería,services,40491.94,2023-11-26,False,False,normal,40491.94,-0.5264980774238346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C700054,P0205,E17,F031,Licitación Pública,Servicio de limpieza y vigilancia,services,364899.43,2025-06-26,False,False,hard_negative_concentracion_legitima,364899.43,1.9936156080418637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002565,P0045,E02,F011,Adjudicación Simplificada,Servicio de capacitación,services,267732.57,2024-03-10,False,False,normal,267732.57,1.2387886043258596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001069,P0127,E00,F010,Contratación Directa,Servicio de limpieza y vigilancia,services,61362.23,2025-10-29,False,False,normal,61362.23,-0.3643701825079746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002524,P0192,E12,F050,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,38979.16,2025-09-04,False,False,normal,38979.16,-0.5382498948097365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002205,P0137,E08,F015,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,10995.5,2025-04-20,False,False,normal,10995.5,-0.7556369980958507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001243,P0067,E15,F035,Contratación Directa,Adquisición de materiales de construcción,goods,150441.59,2026-02-18,False,False,normal,150441.59,0.32763022176298007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C003243,P0066,E10,F026,Comparación de Precios,Servicio de transporte,services,120893.85,2024-09-26,False,False,normal,120893.85,0.09809278429943014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000016,P0203,E05,F009,Comparación de Precios,Servicio de limpieza y vigilancia,services,92481.7,2023-07-18,False,False,normal,92481.7,-0.12262298292439155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003120,P0063,E16,F024,Comparación de Precios,Adquisición de equipos informáticos,goods,288576.87,2026-01-08,False,False,normal,288576.87,1.4007145996040593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C800004,P0137,E00,F038,Concurso Público Abreviado,Servicio de mantenimiento de infraestructura,services,187808.06,2026-03-29,False,True,fraccionamiento_sembrado,187808.06,0.6179063569549987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
C000546,P0195,E08,F020,Adjudicación Simplificada,Servicio de transporte,services,26480.75,2025-03-15,False,False,normal,26480.75,-0.6353420244876343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000658,P0093,E16,F002,Licitación Pública,Servicio de mantenimiento de infraestructura,services,43661.0,2026-02-23,False,False,normal,43661.0,-0.501879683205927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003333,P0214,E09,F033,Comparación de Precios,Servicio de capacitación,services,142009.32,2024-03-15,False,False,normal,142009.32,0.26212532535463323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003067,P0202,E02,F044,Comparación de Precios,Servicio de capacitación,services,173708.06,2026-02-12,False,False,normal,173708.06,0.5083725019719763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003376,P0215,E03,F000,Comparación de Precios,Obra de rehabilitación vial,works,23617.82,2025-03-02,False,False,normal,23617.82,-0.6575822911150488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001504,P0178,E01,F048,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,83274.93,2023-04-26,False,False,normal,83274.93,-0.19414447299829532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000959,P0117,E11,F054,Comparación de Precios,Servicio de limpieza y vigilancia,services,6616.4,2023-10-31,False,False,normal,6616.4,-0.7896554168445141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002926,P0036,E12,F021,Concurso Público,Servicio de transporte,services,26907.93,2024-11-10,False,False,normal,26907.93,-0.6320235370995743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002331,P0192,E13,F056,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,303410.29,2025-10-07,False,False,normal,303410.29,1.515945924085071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000797,P0163,E15,F035,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,60448.82,2024-10-14,False,False,normal,60448.82,-0.37146587885407695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000225,P0161,E05,F001,Adjudicación Simplificada,Consultoría en ingeniería,services,699012.63,2024-12-23,False,False,normal,699012.63,4.589126728376162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002074,P0170,E00,F038,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,58502.6,2024-03-16,False,False,normal,58502.6,-0.386584813552308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001799,P0001,E16,F002,Comparación de Precios,Servicio de transporte,services,67999.26,2024-12-31,False,False,normal,67999.26,-0.3128113540301044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002485,P0095,E16,F002,Comparación de Precios,Suministro de combustible,goods,23825.63,2023-10-19,False,False,normal,23825.63,-0.6559679485332033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C900048,P0074,E06,F006,Contratación Directa,Adquisición de bienes de oficina,goods,292158.78,2024-03-18,True,False,favoritismo_sembrado,292158.78,1.4285401606325872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002277,P0187,E09,F027,Contratación Directa,Servicio de capacitación,services,11628.57,2025-09-04,False,False,normal,11628.57,-0.7507190833742831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002085,P0040,E10,F008,Licitación Pública,Obra de rehabilitación vial,works,19532.09,2025-07-11,False,False,normal,19532.09,-0.6893217065277996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001693,P0161,E15,F035,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,49380.57,2026-04-17,False,False,normal,49380.57,-0.4574480129261223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002797,P0069,E17,F031,Licitación Pública,Servicio de transporte,services,10200.62,2023-02-14,False,False,normal,10200.62,-0.7618119109078297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001045,P0194,E09,F033,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,127161.35,2023-12-13,False,False,normal,127161.35,0.14678097125730913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000469,P0108,E12,F050,Comparación de Precios,Adquisición de bienes de oficina,goods,24282.07,2023-12-18,False,False,normal,24282.07,-0.6524221589751571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000954,P0072,E16,F042,Adjudicación Simplificada,Obra de rehabilitación vial,works,65443.05,2025-05-07,False,False,normal,65443.05,-0.3326689097355052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C800000,P0085,E06,F006,Concurso Público Abreviado,Servicio de capacitación,services,376117.57,2026-04-28,False,True,fraccionamiento_sembrado,376117.57,2.0807621413708883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
C002735,P0116,E13,F058,Contratación Directa,Servicio de capacitación,services,89585.42,2023-09-21,False,False,normal,89585.42,-0.1451223243080957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C700060,P0205,E17,F012,Licitación Pública,Servicio de limpieza y vigilancia,services,610652.73,2024-01-24,False,False,hard_negative_concentracion_legitima,610652.73,3.9027153473184053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000639,P0214,E13,F055,Contratación Directa,Consultoría en ingeniería,services,32529.45,2024-08-11,False,False,normal,32529.45,-0.5883535543716195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C003432,P0162,E05,F047,Adjudicación Simplificada,Obra de rehabilitación vial,works,86064.15,2024-03-27,False,False,normal,86064.15,-0.1724768120766112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001218,P0039,E07,F036,Licitación Pública,Adquisición de materiales de construcción,goods,20117.39,2024-06-20,False,False,normal,20117.39,-0.6847748862922277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
